id,predict1_0.05088,predict2_0.05088,formation_energy_ev_natom,bandgap_energy_ev
875,0.0744106690399,1.13629213721,0.0807,2.1429
2063,0.252959695645,0.363910868764,0.3126,0.5771
2387,0.13445422845,1.47521905601,0.134,3.6836
79,0.234373048879,0.980822376907,0.2527,1.3415
359,0.0983618693426,1.50112835318,0.1066,3.4511
767,0.0482451096177,0.856846068054,0.0594,1.3113
779,0.172676277347,1.00543806702,0.1993,1.6036
672,0.0498088907916,0.782885242254,0.0477,1.2205
2033,0.267215617932,1.04642258584,0.2633,1.8108
496,0.159048813861,1.2526020892,0.1626,2.5352
776,0.223500899039,1.12693062052,0.2565,2.1608
1434,0.224813384935,0.883553680032,0.2388,1.3487
665,0.122060175054,1.41976137459,0.116,3.0961
2004,0.233211962506,1.30164322257,0.2651,2.6715
797,0.0659534260631,1.53529026359,0.0681,3.6805
523,0.327849823982,0.876038208604,0.4829,0.7197
1950,0.0456097127171,1.19924169779,0.0586,2.1984
485,0.200490727089,1.10486724228,0.2183,2.1158
1879,0.25999852363,0.511979237199,0.3782,0.7963
42,0.161987622268,1.44949014485,0.1573,3.4388
1765,0.160350142978,0.833890728652,0.17,1.2822
2175,0.161223265342,1.01113609597,0.2309,1.2465
1514,0.276708341204,0.286266078241,0.3025,0.347
1430,0.229432571679,0.871368620545,0.2627,1.4047
753,0.184206615202,1.31423533708,0.2004,2.7467
85,0.277401152067,1.27121013775,0.2665,2.34
1422,0.149528073147,1.43765582144,0.1504,3.2769
431,0.0747944307514,1.65983574092,0.0693,4.2315
1352,0.111535209231,0.791876930743,0.1217,1.2103
1148,0.22523675207,1.19921239093,0.2417,2.3808
357,0.201752049848,1.40822154284,0.1946,3.0669
1568,0.17581625469,1.29807592928,0.1829,2.6782
2192,0.0693118562922,1.44941794127,0.075,3.1998
828,0.170405415818,0.673296649009,0.2047,1.0367
1364,0.122877224348,1.15192048624,0.1338,2.1669
1686,0.237285258248,0.704431083053,0.2921,1.0218
2055,0.273532343097,0.799021549523,0.2099,1.6412
2213,0.305302177556,0.503658205271,0.3358,0.7567
1474,0.0941589837894,1.5827126205,0.0945,3.9147
1558,0.0891616488807,1.15490464866,0.078,2.1916
1037,0.0652069151402,1.5246425122,0.0727,3.5831
597,0.291703917086,1.10064620525,0.2972,1.6776
1096,0.315786339343,0.560347201303,0.3425,0.665
268,0.100583376363,1.46744726598,0.1086,3.3472
78,0.0678351300303,0.770246997476,0.0824,1.1499
747,0.303839142434,0.233430333436,0.4037,0.3323
1759,0.239607513882,0.858302716166,0.2873,1.2056
2031,0.0618439381942,1.49846183509,0.0623,3.4873
1374,0.214024559595,1.08843054995,0.2295,1.9212
1855,0.157921209931,1.43452776223,0.1767,3.1875
1423,0.327475063503,0.680461216718,0.3254,1.6705
1966,0.105776016135,0.865950599313,0.0856,1.4631
550,0.144406582695,1.19883457944,0.1813,2.2106
132,0.212546531111,1.01540835574,0.2402,1.6618
74,0.0515439149458,1.65356531739,0.0442,4.2309
1918,0.0296092287172,1.73571114987,0.0274,4.8849
2339,0.283979409374,0.799942482263,0.3776,1.0588
1257,0.149456523359,1.1888638027,0.2402,1.3953
2331,0.2329140082,0.813379652798,0.2706,1.2299
1920,0.0995836686343,1.49886647612,0.11,3.4765
1008,0.0321659342153,1.71000802517,0.0357,4.545
2010,0.301511093974,0.76746371761,0.3476,1.543
1641,0.195681290701,1.33451292664,0.2222,2.8419
1391,0.202272005379,1.27236606926,0.2287,2.5801
412,0.0237454847666,1.17182771862,0.0323,2.2885
1934,0.2860113075,1.08814293519,0.3556,2.3236
332,0.113269685302,0.78032489866,0.1129,1.1655
681,0.182592841797,1.21821141243,0.1719,2.4794
694,0.0193392053479,1.78178215772,0.015,5.2457
1763,0.0661760477815,1.4919488728,0.0622,3.5276
2248,0.00940041239664,1.18427094072,0.0049,2.1927
1956,0.0983026595786,1.5510212481,0.1066,3.7308
957,0.0655062065925,1.44861053675,0.067,3.2618
1344,0.105882926378,1.60352037102,0.1159,3.8397
1421,0.0198430958553,1.63235916942,0.0228,4.0616
619,0.159906469751,1.53279580176,0.1533,3.5084
570,0.0515942422207,0.779812712222,0.0477,1.2206
498,0.127329762094,1.24069842324,0.1496,2.3682
244,0.0710069520865,1.38767293841,0.0723,3.0501
1773,0.24347817339,0.758734628558,0.2506,1.1885
2077,0.0476242343429,0.784154068679,0.0508,1.2127
2038,0.129839356989,0.989657130092,0.1416,1.6845
278,0.200867408887,0.731638215482,0.2115,1.0487
792,0.0233466953505,1.23685311526,0.0234,2.4214
971,0.102105301805,1.53308539838,0.1051,3.6341
273,0.133109643124,1.02220442891,0.1483,1.861
1822,0.0279788051266,1.7513256371,0.0294,4.8946
1230,0.138755039778,1.08853396028,0.156,1.9834
1924,0.150518713985,1.1002792716,0.1535,1.9159
388,0.112545939628,1.41962314397,0.1139,3.1183
307,0.278849383816,0.562507513911,0.316,0.6817
1592,0.0853320006281,0.711782243103,0.1164,1.0534
921,0.304587411694,0.678977742791,0.3263,1.1998
394,0.229311481118,1.09306751937,0.234,2.1107
2234,0.193941777572,1.30571934581,0.2171,2.7392
551,0.303541396745,0.527611006051,0.3504,0.571
103,0.0984609434381,1.53861834109,0.1022,3.6786
66,0.146747712512,0.984144851565,0.1138,1.6944
2190,0.204318906181,1.0223576352,0.1899,1.8471
1394,0.177852460183,1.23944909498,0.1733,2.5349
235,0.269805460237,0.526373848319,0.2922,0.8037
1590,0.260096772574,1.05727807805,0.2803,2.0519
1351,0.200691063888,1.13486899808,0.2206,1.9577
645,0.186871956103,0.996798746288,0.2163,1.6612
2258,0.118942386936,0.772635038942,0.1212,1.2015
1018,0.142274936195,0.817157845944,0.1475,1.2896
195,0.335519148037,0.762836392969,0.4327,0.6236
646,0.31359756086,0.504025831819,0.386,0.2331
314,0.0983485160396,1.50043809414,0.1045,3.4993
1395,0.0580809335224,1.42968966067,0.0673,3.2094
934,0.022674356238,1.63240129501,0.0228,4.0611
102,0.106054596603,1.08136151358,0.1103,1.9497
824,0.124768781941,1.11296258867,0.103,2.1348
1946,0.173289522529,1.1199866049,0.2022,2.1454
1760,0.0603433160577,1.21128190309,0.0589,2.3195
1209,0.236702760682,0.987099848688,0.2797,1.4658
1852,0.138242528308,0.543714037165,0.1861,0.7401
1664,0.0798101606779,1.73287177086,0.08,4.9837
313,0.204753383994,1.32246146351,0.2264,2.711
700,0.0638430372346,0.716411206871,0.0606,1.0647
400,0.274604080245,1.17906146869,0.3493,2.4419
1147,0.244956960902,0.951047662646,0.2729,1.6153
575,0.128821249586,1.16850893199,0.1105,1.9401
348,0.162824642379,1.07353232428,0.1845,1.8698
940,0.180150113069,1.34639493376,0.1736,2.9473
1624,0.0670848942827,0.687816534191,0.0668,1.0074
2141,0.0609470123891,1.27621908486,0.0644,2.555
1581,0.122398036998,1.07155550271,0.1416,1.9734
1357,0.242231909186,0.756005790085,0.2783,1.2194
2323,0.0730282440782,1.32332597673,0.0727,2.8139
1997,0.0678454060107,1.39855751395,0.0784,2.981
1432,0.172584660351,0.912468936294,0.1947,1.5432
24,0.248433033936,0.805498827249,0.2753,1.1811
683,0.252359808423,0.554741283879,0.311,0.7527
544,0.175768288784,1.27251897752,0.1896,2.6046
1216,0.134059944656,1.30953148007,0.1311,2.7338
173,0.319845053367,0.433770764619,0.4095,0.461
1193,0.156795778312,1.11500862241,0.1741,1.8326
1236,0.308597748168,0.709137380123,0.6121,1.42
1003,0.104062572587,1.49338733405,0.0953,3.551
1403,0.177489438094,1.10784048587,0.2051,2.2236
1926,0.184409989975,0.882369376719,0.2108,1.4768
1846,0.077692931518,0.74435525015,0.0799,1.1465
2097,0.0682449357118,1.45265155286,0.0715,3.2734
2352,0.212111587636,1.21127546951,0.2932,2.2528
1570,0.266077050008,0.394466519356,0.3366,0.1829
25,0.0952412090264,1.6244565323,0.0916,4.0371
530,0.0176249070792,1.78839363158,0.015,5.2457
501,0.0955583802424,1.45381882787,0.1082,3.2642
1513,0.182180031203,1.31419273466,0.1982,2.6469
1741,0.247917168774,0.850646182895,0.2976,0.8995
1507,0.0503950628918,1.64851785451,0.0459,4.1374
1173,0.290627937764,0.482597175986,0.2809,0.7709
282,0.0752886752598,1.46534460783,0.0713,3.3074
904,0.277754264884,0.890427418053,0.3336,1.4668
486,0.100657202303,1.12217606232,0.1846,1.7484
976,0.103468105197,1.51829063147,0.0958,3.7442
1156,0.238412280567,1.0985365212,0.2628,1.9003
676,0.0311016530031,1.4333396554,0.0346,3.1697
674,0.189622344449,0.635541880503,0.1936,0.904
760,0.0882424488664,1.46458081156,0.0816,3.3811
587,0.174168963917,1.06997434795,0.2096,1.8456
1280,0.21917061042,0.78883010149,0.2346,1.2793
148,0.166845222935,1.29576606303,0.1904,2.6278
391,0.0452778516337,1.68761902303,0.0459,4.3868
350,0.174019087106,0.908800937235,0.1676,1.5656
1599,0.21063647978,1.25786709413,0.1895,2.6632
1632,0.125139746815,0.865418825299,0.1288,1.3817
322,0.0777930973563,1.37595930696,0.1596,2.3399
1123,0.104862333741,1.36213046312,0.1047,2.9385
1075,0.201311589219,0.894521158189,0.2076,1.5657
1154,0.112717962358,1.60756295919,0.1239,4.0658
1409,0.175132730976,1.20280124992,0.1935,2.3141
1663,0.170068081468,1.01830765232,0.175,1.5454
1881,0.292051102035,0.951194018126,0.3073,2.0187
2122,0.0238303332007,1.78066059947,0.015,5.2445
845,0.0677877541166,1.54327162355,0.0746,3.6602
711,0.0837286016904,0.710942611098,0.0816,1.1048
92,0.104660111945,0.691013451666,0.1023,0.9843
1575,0.118538516108,1.06871652231,0.0922,2.1732
1540,0.219460030086,1.07103423402,0.3209,1.8328
1347,0.290844955482,0.531323712319,0.39,0.6546
1428,0.234424092807,1.00574585795,0.2755,1.7319
2149,0.226404993795,1.27981728315,0.2635,2.7273
1163,0.212779979222,0.616108335555,0.2479,0.816
1976,0.149625097867,1.10806639493,0.164,2.1283
1126,0.230091113597,1.14983288571,0.338,1.8079
1816,0.180848330259,1.03104329854,0.1882,1.796
406,0.204793356359,0.820752631873,0.2403,1.1624
1571,0.224272215739,0.559338485822,0.2074,1.1137
1490,0.0359847574728,0.665584251285,0.0347,0.9548
790,0.297330538742,0.281110420823,0.3936,0.435
644,0.216848419048,0.856426630169,0.1711,1.4918
2272,0.015941119229,1.79228843004,0.015,5.2452
2307,0.193695990369,1.15127148107,0.2286,2.1536
835,0.0772930739913,1.06490832195,0.072,2.0183
1523,0.137437493075,1.1779220961,0.1389,2.2651
1721,0.285628631711,0.97001600638,0.1491,1.9254
318,0.0727106269915,0.673240233213,0.071,0.9724
1041,0.13956489414,1.17421724275,0.1451,2.3434
1115,0.142933443654,0.994367294014,0.1464,1.6955
864,0.179405718111,1.26728001237,0.2033,2.5347
1933,0.148038811982,1.44232691824,0.1422,3.2883
1903,0.147013870999,1.03448868915,0.1685,1.7993
1224,0.117944463156,0.601030178368,0.1605,0.7853
1032,0.119293478783,1.09117469564,0.1612,1.7867
1493,0.232149292715,0.785847786814,0.2634,1.1712
133,0.127227012534,1.05653646961,0.0969,1.8691
1225,0.114803138655,0.974651791155,0.1235,1.553
1005,0.0731076267548,1.4456442818,0.075,3.2003
2090,0.130694257561,1.34345178306,0.1464,2.8037
1310,0.1918106433,0.944683536887,0.2152,1.2708
889,0.195564619265,1.08832953125,0.2167,2.0581
2202,0.281378984451,1.03814027831,0.3244,1.7881
387,0.189711454324,0.82075740397,0.2266,1.3208
2019,0.143956392072,0.969929199666,0.1413,1.6924
922,0.287360263057,0.524977846071,0.3465,0.5994
1103,0.0818365006708,1.73568361253,0.0803,4.7234
421,0.175066404045,0.976383447647,0.2026,1.6601
1652,0.116559323855,1.41605897248,0.098,3.1669
956,0.035024391138,1.46175280958,0.0308,3.3081
1682,0.0856754018459,1.33249497414,0.0793,2.8344
1069,0.105564860161,1.1065739952,0.1387,2.069
958,0.330632410944,0.955371513963,0.3142,1.1828
1832,0.262566262856,0.809435006231,0.3379,0.7999
1677,0.122899322771,1.28822627664,0.1215,2.6582
221,0.113281304948,0.780825849622,0.117,1.202
2215,0.117485516705,0.790894236416,0.1238,1.1731
1676,0.228693193756,1.2549283728,0.2787,2.6478
1076,0.32242316287,0.556538803503,0.3345,0.9742
1895,0.108774317428,0.76867999509,0.1113,1.1465
323,0.130754918326,1.3692131713,0.1448,3.0674
1059,0.178791201673,1.20500585437,0.2107,2.3091
719,0.321216385812,0.810412857682,0.3639,0.9587
1647,0.212129091844,1.45387931168,0.2939,3.2804
865,0.212076873519,0.72107161209,0.2307,1.0995
1817,0.163128821179,1.27122862637,0.1712,2.651
2113,0.0943585527129,1.37909093499,0.0926,3.001
830,0.108440183103,0.802650187165,0.1191,1.3002
1386,0.0231763614574,0.857759784907,0.0334,1.3415
2134,0.12084364146,1.40120241046,0.1133,3.1525
589,0.283041041344,0.735365197062,0.3629,1.2512
1782,0.1727570761,1.55774770677,0.1958,3.7939
588,0.276332791895,0.919815625995,0.3868,1.3441
2256,0.0203001677874,0.834195483476,0.019,1.3024
950,0.226965541951,1.28719562292,0.2544,2.6774
1646,0.155537975021,1.00961828604,0.1784,1.7542
263,0.0991834024899,1.37962188572,0.1016,2.9164
2370,0.299383291043,0.435902489349,0.2683,0.7305
1108,0.268071148545,0.378080094233,0.2849,1.0045
1367,0.312655575573,0.920100104064,0.3059,1.4533
186,0.0989619055763,0.723158054054,0.1025,1.0775
2086,0.233409646899,0.778798773885,0.2634,1.0477
445,0.118867643643,1.50790923834,0.0991,3.5939
118,0.290189001709,1.03831079602,0.1984,2.1189
1438,0.229820632376,1.4765361771,0.2808,3.5367
942,0.168409375474,1.02431830764,0.1837,1.9186
1228,0.342019978911,0.457646336406,0.3703,0.2064
1045,0.17438621074,0.58358252421,0.2047,0.7902
1530,0.225592950359,1.17028586566,0.2614,2.096
566,0.217930133455,1.21900113299,0.2304,2.434
1912,0.0958413821645,0.664740350097,0.1154,0.9503
1462,0.0291334005306,0.817214179784,0.0312,1.2515
229,0.104477903806,0.982227195054,0.1062,1.6909
50,0.215235099196,1.46107958257,0.2261,3.4819
1136,0.0960872094147,0.78598934412,0.0899,1.2023
2374,0.255148807541,0.995383981615,0.3018,1.9323
693,0.213880368508,1.21249262616,0.1974,2.6277
317,0.0429483723128,1.44733317196,0.0486,3.2901
2191,0.154342728201,1.07327709347,0.1759,1.9046
579,0.0418371512787,1.27343513817,0.0369,2.5969
880,0.0196141690249,1.08160752058,0.0081,1.931
1190,0.0600376324728,1.499216564,0.061,3.5196
1986,0.159037245903,1.27621559054,0.1745,2.9289
2125,0.0704576296266,0.689808912575,0.068,0.9611
1930,0.0868753874674,1.54003556073,0.0729,3.7703
329,0.184395173565,0.996760852635,0.2021,1.8546
2104,0.230929022655,1.29244451225,0.2554,2.5427
2273,0.315004580654,0.922059606761,0.4521,1.9285
368,0.107184991241,0.842670276761,0.1115,1.4034
643,0.0985359847546,0.700001239777,0.1087,1.011
27,0.283048809506,0.782207235694,0.3518,0.976
1588,0.326783087105,0.850557681173,0.3907,1.0602
591,0.247414636426,0.540672641248,0.3229,0.7307
2043,0.192065973766,1.45996881276,0.2046,3.3898
764,0.25252738595,0.263836216182,0.2415,0.5225
1142,0.0514575392008,1.25159455463,0.0497,2.5652
2163,0.0239261611132,0.995754808187,0.0209,1.7266
436,0.268987772986,0.838790878654,0.3234,1.3118
1762,0.125089530367,1.12147486955,0.1203,2.2007
871,0.254777364433,0.709179084748,0.3004,1.1093
850,0.193589203991,0.967233467847,0.2321,1.476
2091,0.169763318729,0.703994287178,0.1483,0.8497
1543,0.128691636957,0.971472837031,0.1386,1.5948
1739,0.19455786515,1.08342652768,0.1726,2.2191
343,0.019896029029,1.49917049706,0.0229,3.5488
369,0.276365510188,0.701739989221,0.3236,0.9869
311,0.0415774524445,0.649121630937,0.0426,0.8872
706,0.0907208593562,0.669485326856,0.0871,0.9692
1891,0.14615303278,1.28624203056,0.1641,2.5916
1626,0.209858589806,1.09965305403,0.2315,1.8864
916,0.229766758159,1.21339592338,0.2588,2.5029
1674,0.0656220975798,1.54166319966,0.0593,3.7024
104,0.211064551026,1.44135405868,0.2221,3.2429
1892,0.147471813951,1.52128276229,0.1483,3.5688
920,0.206459693611,1.04915584251,0.1948,1.9156
2159,0.249586459249,0.279284661636,0.2072,0.4703
1080,0.159359679557,0.815511133522,0.1644,1.27
165,0.135497801937,1.058111839,0.15,2.001
225,0.200261172839,0.891169533134,0.234,1.4131
2279,0.220748908818,1.3065912649,0.1818,2.8092
211,0.268539769575,1.1572574228,0.3169,1.9064
1631,0.169111128896,1.3823935315,0.2065,2.8048
2046,0.196942106821,1.47950352728,0.2221,3.2995
438,0.0981001467444,1.39374878258,0.1042,3.0429
2008,0.17891495768,1.20338769257,0.1859,2.3283
883,0.171533917077,0.725390672684,0.216,0.7305
1452,0.105903103482,1.60347878188,0.1103,3.9738
167,0.260267466307,0.881072677672,0.3069,1.1435
1598,0.286536819302,0.633010372519,0.3614,0.6571
320,0.221874958836,0.770172219723,0.2506,1.1888
489,0.171458507888,0.931089516729,0.2651,2.0286
461,0.115850664675,1.17950340733,0.1073,2.3744
2050,0.202474290505,1.29415981472,0.231,2.605
1210,0.307665714063,1.00020554662,0.4105,1.4854
943,0.0166845514905,1.50928771496,0.0163,3.4871
460,0.226491183974,0.741302024573,0.274,1.0992
1761,0.105953893159,1.13384862244,0.1003,2.1017
252,0.246122324839,0.430267248303,0.294,0.2934
259,0.109038930386,1.4669701755,0.1057,3.2978
1106,0.244020733051,1.07672871277,0.2727,2.4023
2128,0.181210495532,1.27584688365,0.1934,2.6435
945,0.237803216092,0.670071061701,0.2662,0.9903
2196,0.109951069579,0.687336362898,0.1125,0.9232
2274,0.281692386605,1.0485425815,0.3162,1.8952
2185,0.324773224071,0.456012671813,0.3565,0.6609
1298,0.292096194811,0.80417593196,0.2847,1.5121
415,0.139930063859,1.18756986037,0.1422,2.4021
2211,0.284066206776,0.634196043015,0.3714,0.7115
1039,0.0670379980002,1.21883968264,0.0725,2.3967
994,0.14209931856,1.00171051547,0.1645,1.5632
1492,0.176271314733,1.34005170316,0.1854,2.884
262,0.173727096058,0.873404808342,0.2119,1.4733
2014,0.222916047089,0.819927498698,0.2659,1.054
308,0.0904306909069,1.54288875312,0.5069,1.9411
1894,0.159593740944,1.06912504137,0.1877,1.9775
2392,0.210566292517,0.575703909621,0.3002,0.7521
1555,0.241212245077,0.955881178379,0.2768,1.2066
1964,0.242816279642,1.14553052187,0.235,2.8609
1167,0.067090586992,0.695755116642,0.0628,1.0008
1915,0.202170226723,1.30544251949,0.2248,2.683
2143,0.220818400383,0.740363791585,0.2648,1.031
707,0.160702249501,1.25643202662,0.1683,2.5356
1982,0.0256393805612,1.76831424236,0.0294,4.8783
947,0.225859303027,1.08360241354,0.2522,1.9125
1120,0.27877173759,0.544437814504,0.3266,0.5576
1738,0.102928000968,0.944355260581,0.053,1.7528
584,0.183046315797,0.786437183619,0.187,1.2023
608,0.329156178981,0.839647706598,0.3639,1.9622
941,0.132085297722,1.03658853099,0.127,1.9059
662,0.0811559816357,1.27161189169,0.0809,2.7611
513,0.319528053515,0.97240197286,0.3591,1.8123
2321,0.339712081477,0.687518972903,0.357,1.2984
2342,0.113528949674,1.13002325594,0.1121,2.2154
364,0.0438131811097,1.24486498907,0.0509,2.4474
231,0.296688215807,0.895486202091,0.3452,1.4549
1896,0.134407315869,1.50003123283,0.1173,3.7216
879,0.0912625514902,0.693043977022,0.0665,1.0269
67,0.223086760379,1.0163060762,0.2699,1.8454
2176,0.239372911863,1.11527825147,0.2441,2.1302
1658,0.271505046636,0.644549619406,0.2243,0.9228
488,0.0600985111669,0.663016319275,0.0678,0.9236
1435,0.187196600251,1.3098795414,0.201,2.7253
2110,0.17791184783,1.27654527873,0.1962,2.5345
2343,0.0882000322454,1.18631650507,0.0877,2.276
2296,0.207852583379,1.02729436383,0.2261,1.833
539,0.321724079549,0.918455448002,0.4572,1.6208
808,0.218437705189,1.11969923601,0.2465,2.0427
1109,0.199430947192,1.27641243488,0.2239,2.6202
46,0.0268059968948,1.34870722145,0.0219,2.8387
68,0.211756753735,0.96793667227,0.2103,1.5678
1679,0.0582529001404,0.696468904614,0.0628,1.0008
1608,0.246955562383,0.668274067342,0.2927,0.9887
1984,0.260172261856,0.91076740995,0.6572,0.4819
2016,0.212529947981,1.00556062534,0.2499,1.8053
1724,0.0727665785234,1.02653485909,0.0719,1.8653
2173,0.141557211988,1.16085242853,0.1501,2.0029
2111,0.297644291073,0.909823324531,0.2871,1.3068
236,0.260400731117,1.08268936351,0.2281,2.0619
1809,0.0664415869396,1.02991850302,0.1321,1.699
2255,0.0403052184265,0.696794260293,0.0448,1.0079
990,0.142192662228,1.44092293829,0.1117,3.4832
926,0.0722759480122,0.688791166991,0.0727,1.0376
1712,0.157145323697,0.839049074799,0.1718,1.2929
162,0.106923813466,0.709992490709,0.115,1.0134
1,0.0688478259835,1.49272892624,0.068,3.4387
2148,0.0983422840945,0.732763841748,0.0957,1.0877
242,0.0871829173993,0.68394805491,0.0758,0.9439
1565,0.175644272938,1.5400397107,0.1983,3.7495
1250,0.256657162681,0.653273440897,0.3292,0.771
143,0.270451279357,0.822998184711,0.3581,1.2158
2127,0.232791881077,1.13661184907,0.2788,2.0221
2358,0.161386650056,1.39907792956,0.1854,3.0964
494,0.0638980506919,1.5472015664,0.0604,3.6911
1593,0.070091099944,1.33416283876,0.0741,2.8168
2001,0.213013450615,0.872286185622,0.2475,1.4258
783,0.0985981184058,1.47620546073,0.1056,3.3241
430,0.0619930729736,1.54414439946,0.0607,3.713
987,0.0193758636015,1.50750848651,0.0163,3.4871
1875,0.242341047153,0.701743576676,0.286,1.1209
1995,0.168716932647,1.50693407655,0.2329,3.5771
419,0.179247260094,0.607262294739,0.2199,0.8826
1399,0.0997199597768,1.61084058881,0.1012,3.8901
2373,0.179289486259,1.42984120548,0.2002,3.1686
402,0.0864762291312,1.72289502621,0.0871,4.5287
1913,0.247705965303,1.24509262294,0.2936,2.2891
1706,0.195150451735,1.3568668291,0.2303,2.8447
601,0.0687987818383,0.671726096421,0.0637,0.9547
425,0.132691369858,1.12426519021,0.1662,1.9916
598,0.226352961734,0.668885592371,0.2544,0.8212
1284,0.308203896508,1.16741210967,0.2883,1.8019
1291,0.142195518129,0.78713369742,0.1439,1.2072
1617,0.0372963042464,0.680252481252,0.0439,0.974
1784,0.240831723437,1.07864867896,0.2363,1.9785
1651,0.130099260714,1.08844287321,0.1332,2.0346
1717,0.220478512347,0.84753344208,0.2022,1.7178
