id,formation_energy_ev_natom,bandgap_energy_ev,predict1
66,0.1138,1.6944,20.9508605003
67,0.2699,1.8454,19.9870941639
68,0.2103,1.5678,19.1450480223
69,0.1252,2.7433,25.6383929253
70,0.2712,2.1345,
71,0.2728,2.5418,21.0286523104
72,0.1432,2.9752,28.1224323511
73,0.2677,1.0205,15.4325346947
74,0.0442,4.2309,32.6327137947
75,0.2292,2.3414,23.484744668
76,0.1649,1.6372,20.3737469912
77,0.2143,3.6242,28.3382202387
78,0.0824,1.1499,13.1489899755
79,0.2527,1.3415,24.0535367727
80,0.1756,1.6822,
81,0.2614,2.0137,22.2716407776
82,0.0215,2.5838,26.3353726864
83,0.28,0.9661,16.5583101511
84,0.1319,1.4285,17.3122107983
85,0.2665,2.34,26.5348602533
86,0.1104,3.4371,30.0483042002
87,0.1801,1.7088,20.7873754501
88,0.0702,3.4502,30.3936985731
89,0.1357,2.3551,24.0566465855
90,0.2867,1.8095,
91,0.2135,2.1964,23.568829298
92,0.1023,0.9843,14.1787390709
93,0.3764,0.9052,13.571885705
94,0.2374,3.1829,28.9037300348
95,0.1987,2.5485,24.882399559
96,0.1261,3.4081,29.6174669266
97,0.0,0.9166,12.9834935069
98,0.0406,2.7322,26.1087493896
99,0.1604,0.7631,11.0258617997
100,0.1064,3.2272,
101,0.0409,0.9133,13.1778221726
102,0.1103,1.9497,22.6260054111
103,0.1022,3.6786,30.9359992743
104,0.2221,3.2429,28.55293262
105,0.008,3.2351,27.9519726038
106,0.0254,3.1446,27.4800616503
107,0.0373,3.5738,30.4147800207
108,0.352,1.6429,20.4227962494
109,0.3011,2.0435,23.1131706238
110,0.2573,2.0056,
111,0.2297,1.8474,21.3136743307
112,0.1093,1.2062,14.5831423998
113,0.0557,2.1744,23.0145976543
114,0.1794,2.508,24.6466293335
115,0.0684,4.5094,33.8013112545
116,0.0784,1.6991,19.4738771319
117,0.402,1.1281,17.3936665058
118,0.1984,2.1189,18.5012819171
119,0.1219,2.0981,21.0870163441
120,0.2107,1.8358,
121,0.439,1.0169,17.9137371182
122,0.2558,2.2377,23.5259808302
123,0.1466,3.475,29.9495325089
124,0.2271,1.437,17.9166876078
125,0.2077,2.3018,24.4967312813
126,0.3481,1.1339,12.0374909639
127,0.075,1.0338,13.5818989873
128,0.2583,1.6865,20.0750953555
129,0.2444,1.9135,19.259518683
130,0.2431,2.5233,
131,0.2485,2.2335,24.9278438091
132,0.2402,1.6618,19.9725943804
133,0.0969,1.8691,21.5859297514
134,0.4461,0.7928,13.7403846979
135,0.2109,1.9323,20.5161087513
136,0.1231,3.3455,29.6642456055
137,0.0441,3.2971,28.9704005718
138,0.0738,5.2114,35.331715107
139,0.1206,2.3364,22.7720429897
140,0.4163,2.5592,
141,0.218,2.7698,26.1108253002
142,0.1496,1.3464,16.5985835791
143,0.3581,1.2158,20.6016907692
144,0.2891,1.2056,13.6481696367
145,0.255,1.2841,17.1333177686
146,0.0747,1.0168,13.001978755
147,0.1068,3.5451,30.4430009127
148,0.1904,2.6278,25.7255731821
149,0.0993,2.9037,27.0089776516
150,0.0977,1.0297,
151,0.3689,1.5878,19.1688463688
152,0.1381,2.5144,25.6511691809
153,0.3341,0.9384,13.3227710128
154,0.0995,4.3239,33.4083589315
155,0.2066,3.0472,29.1703611612
156,0.0092,1.4593,15.755851984
157,0.2358,2.0491,21.4020342827
158,0.2349,1.4018,17.4713197351
159,0.3134,1.0404,16.870421648
160,0.0515,4.2897,
161,0.1379,1.7931,20.1536095142
162,0.115,1.0134,14.7882831693
163,0.1194,2.6134,26.2517288923
164,0.0123,2.3529,23.4194465876
165,0.15,2.001,20.8774553537
166,0.1061,1.246,16.2887244821
167,0.3069,1.1435,19.5191334486
168,0.391,1.6526,17.1302677393
169,0.1382,2.8254,26.9472441673
170,0.0606,3.7804,
171,0.4439,1.6062,22.8217903376
172,0.2213,1.9578,21.5862571001
173,0.4095,0.461,9.36625993252
174,0.3317,1.4338,16.2798209786
175,0.0982,0.9743,13.818784833
176,0.0428,4.2811,33.0025846958
177,0.2187,3.2662,29.5140608549
178,0.1282,1.262,16.5406500101
179,0.3492,1.2786,17.4446195364
180,0.2757,1.8436,
181,0.4952,0.4109,14.5203660131
182,0.1261,1.9456,21.3097522259
183,0.1332,2.5344,25.1448993683
184,0.0254,2.4253,24.9622256756
185,0.3432,1.2053,16.6743683219
186,0.1025,1.0775,14.5803387761
187,0.0744,2.5823,25.3750225306
188,0.2135,2.2313,23.7764683962
189,0.271,1.0964,16.2329265475
190,0.3761,1.2417,
191,0.0352,3.1663,27.1002846956
192,0.1279,1.5455,16.0233439207
193,0.2351,1.0193,19.4313871861
194,0.0856,3.2617,29.0736023188
195,0.4327,0.6236,13.0655016899
196,0.3506,1.5498,18.7493360639
197,0.2227,1.9743,20.9142043591
198,0.2126,2.5513,24.0591070652
199,0.2042,2.6141,26.1530501842
200,0.0598,0.9677,
201,0.1985,2.6453,26.0238497257
202,0.1848,1.0341,14.1669703722
203,0.0416,0.91,13.9252495766
204,0.2808,0.7935,14.8142761588
205,0.1848,2.1374,21.7464921474
206,0.1283,1.3027,16.957924366
207,0.0772,3.382,29.521643877
208,0.1883,2.0563,21.727579236
209,0.178,1.4562,17.4526029825
210,0.2289,1.8646,
211,0.3169,1.9064,23.4067913294
212,0.1768,2.0724,21.3141902685
213,0.01,1.3425,14.1205832362
214,0.2933,1.2221,14.5151594281
215,0.2311,3.1668,26.599013567
216,0.1818,2.3949,24.0804911852
217,0.1295,3.6619,30.2838160992
218,0.0905,1.9307,20.8556740284
219,0.163,2.8518,29.0684041977
220,0.2107,1.8048,
221,0.117,1.202,15.3995036483
222,0.3226,1.52,12.4368191361
223,0.2402,1.6976,19.2510059476
224,0.1892,3.7532,31.2091532946
225,0.234,1.4131,17.9314985275
226,0.1367,1.5381,19.7062379718
227,0.1225,4.0806,32.191041708
228,0.2054,1.8941,20.7408256531
229,0.1062,1.6909,19.9228827357
230,0.1479,1.8403,
231,0.3452,1.4549,17.8612690568
232,0.2558,0.8536,16.5431252718
233,0.1098,3.1215,28.5817131996
234,0.1778,2.9986,28.3428628445
235,0.2922,0.8037,12.6715512872
236,0.2281,2.0619,22.3493587971
237,0.2364,1.9447,22.0460479259
238,0.1849,2.7164,25.5218720436
239,0.2903,3.4438,27.7463406324
240,0.2205,2.1159,
241,0.1818,1.1437,13.2058483362
242,0.0758,0.9439,13.4081978798
243,0.1511,2.783,24.3288469315
244,0.0723,3.0501,27.104942441
245,0.3427,0.7994,12.0900789499
246,0.1571,1.7474,18.8917174339
247,0.2971,1.9414,20.7789667845
248,0.0647,3.2502,28.8524388075
249,0.2394,1.9292,21.2770779133
250,0.1396,1.3633,
251,0.068,3.6662,31.0534598827
252,0.294,0.2934,9.9557517767
253,0.223,1.8181,20.2094789743
254,0.057,3.3501,28.6405190229
255,0.2812,1.4181,17.3959223032
256,0.1383,1.5896,17.9115244746
257,0.103,1.0845,14.2959409356
258,0.2645,1.6502,20.3165143728
259,0.1057,3.2978,29.353115797
260,0.0413,2.6021,
261,0.0826,2.0494,21.1907608509
262,0.2119,1.4733,17.2163435817
263,0.1016,2.9164,27.8554099798
264,0.2641,2.2569,19.8180601001
265,0.1147,3.4166,29.2159199715
266,0.3349,2.0738,21.5254781246
267,0.2039,1.6095,20.4785876274
268,0.1086,3.3472,28.779927969
269,0.1783,2.044,21.5414708853
270,0.0402,2.9343,
271,0.0107,1.8683,21.1218839884
272,0.2316,1.882,22.4661905766
273,0.1483,1.861,19.8064835072
274,0.3874,1.9715,20.3953794241
275,0.2254,1.4426,18.271641314
276,0.202,1.1492,15.2551017404
277,0.0215,2.1204,22.2037527561
278,0.2115,1.0487,15.3895161748
279,0.2041,3.0532,28.4437230825
280,0.2113,2.2756,
281,0.2506,3.0935,25.891870141
282,0.0713,3.3074,29.2553220987
283,0.2248,2.3551,24.7738389969
284,0.0622,3.5551,29.6446539164
285,0.2293,1.5436,18.7376852632
286,0.36,0.5288,14.9577231407
287,0.1935,2.559,25.8584092855
288,0.3777,1.4436,15.1917780638
289,0.1594,1.319,16.2304925323
290,0.2186,2.9631,
291,0.3288,0.8297,14.2593358159
292,0.1277,1.278,16.2747097611
293,0.3746,0.7126,15.3151180744
294,0.0443,4.6795,34.0994669199
295,0.1973,2.426,23.7215151787
296,0.2932,0.0001,7.50486606359
297,0.1349,1.3917,17.1518287659
298,0.3269,1.3776,16.0243642926
299,0.289,1.4616,17.7757046819
300,0.0398,0.9203,
301,0.3942,1.7944,23.0395616293
302,0.1003,3.4323,29.7884976864
303,0.021,1.4941,16.7819489241
304,0.2783,0.6045,7.80768543482
305,0.072,3.2455,28.0785337687
306,0.1115,1.0036,14.0160810351
307,0.316,0.6817,13.1213049889
308,0.5069,1.9411,30.7454422712
309,0.2042,1.3375,17.4681150317
310,0.2006,2.5656,
311,0.0426,0.8872,12.9898419976
312,0.0549,1.6532,18.1966844797
313,0.2264,2.711,26.9268212318
314,0.1045,3.4993,30.2690569162
315,0.1279,2.2913,22.6500866413
316,0.3291,1.56,12.1316402555
317,0.0486,3.2901,28.8631385565
318,0.071,0.9724,13.3834565878
319,0.1373,1.3418,17.3591274023
320,0.2506,1.1888,
321,0.2395,1.8922,20.3202526569
322,0.1596,2.3399,25.0520493984
323,0.1448,3.0674,28.1254456043
324,0.0868,3.0468,28.1279283762
325,0.1337,2.2578,23.7271448374
326,0.1078,3.7828,32.4219838381
327,0.0883,2.594,21.8175010681
328,0.1214,1.714,20.5840741396
329,0.2021,1.8546,21.5586260557
330,0.1505,1.5436,
331,0.0602,2.5705,25.4071217775
332,0.1129,1.1655,15.1312993765
333,0.2406,1.378,22.6675198078
334,0.2408,0.8991,13.5795875788
335,0.1952,0.6863,13.0905846357
336,0.2026,2.6535,25.9562423229
337,0.4023,1.2391,18.8742822409
338,0.2949,1.0686,16.428288579
339,0.2449,1.8368,19.2591424584
340,0.3573,1.5972,
341,0.1317,1.2352,16.0249726176
342,0.061,3.5058,29.9356796741
343,0.0229,3.5488,29.5435513258
344,0.1985,1.1836,16.7411034703
345,0.2313,2.223,22.9249292612
346,0.1464,2.0916,22.553195715
347,0.195,1.507,20.8867149353
348,0.1845,1.8698,22.0596674681
349,0.2201,1.5309,17.5990179181
350,0.1676,1.5656,
351,0.1072,3.2643,29.1486427784
352,0.1805,1.1882,16.3259733319
353,0.3264,1.4741,21.8944958448
354,0.1093,3.3219,29.0934648514
355,0.3507,2.1794,24.4123728275
356,0.0471,1.3925,14.7652631998
357,0.1946,3.0669,26.2438979149
358,0.4021,1.2398,17.8921152353
359,0.1066,3.4511,30.2483463287
360,0.2698,0.8871,
361,0.1727,0.8714,15.2594602704
362,0.3697,1.1659,11.6974100471
363,0.127,2.7888,24.6363536119
364,0.0509,2.4474,24.1386826038
365,0.1457,0.8837,12.295643568
366,0.1778,2.808,26.201061964
367,0.1828,1.4292,16.8533565402
368,0.1115,1.4034,16.7194939852
369,0.3236,0.9869,11.9085178375
370,0.0714,3.3925,
371,0.2289,2.2311,23.3856703043
372,0.1954,1.1412,14.4007865787
373,0.051,2.0815,22.5216122866
374,0.0468,2.5749,24.9634901285
375,0.1919,2.6605,26.2482756376
376,0.2323,1.7832,19.847964406
377,0.1094,3.104,28.3320506811
378,0.3624,1.9685,25.4940158129
379,0.0734,1.4469,15.7021991611
380,0.0895,4.3583,
381,0.0393,2.8477,27.102829814
382,0.2733,1.7267,21.3196153641
383,0.2286,3.768,27.4997513294
384,0.2187,1.8251,19.5117982626
385,0.1404,1.1931,15.2336807847
386,0.1203,1.2087,16.6428970098
387,0.2266,1.3208,17.5161975622
388,0.1139,3.1183,27.9108862877
389,0.144,2.8336,26.5373661518
390,0.4314,1.1355,
391,0.0459,4.3868,33.9530961514
392,0.3264,0.7284,14.9023299813
393,0.0467,4.4229,33.3251727819
394,0.234,2.1107,22.1540386677
395,0.2804,0.9055,12.9727615118
396,0.3564,1.2875,21.3428800106
397,0.1985,2.4751,24.628305912
398,0.2453,2.7447,27.5201050043
399,0.4294,0.8564,14.4048439264
400,0.3493,2.4419,
401,0.186,1.3205,16.123126924
402,0.0871,4.5287,34.2708604336
403,0.0936,3.4215,29.2867041826
404,0.3503,2.7602,23.6030503511
405,0.2741,1.9105,24.87834692
406,0.2403,1.1624,16.3529981971
407,0.0319,4.5533,33.6334006786
408,0.1797,2.9739,27.1355810165
409,0.1837,1.254,16.7235442996
410,0.2602,1.3279,
411,0.2482,1.3189,17.2331311107
412,0.0323,2.2885,22.8518249989
413,0.2534,1.5821,16.8321859837
414,0.275,1.6731,19.8725643754
415,0.1422,2.4021,23.6479063034
416,0.2475,1.4369,18.1323555708
417,0.0825,2.1433,21.8231027126
418,0.091,1.8706,18.2654340863
419,0.2199,0.8826,9.70675873756
420,0.1936,1.0907,
421,0.2026,1.6601,19.141053617
422,0.2511,3.3218,28.3343733549
423,0.118,2.2205,22.48589921
424,0.5239,0.5201,16.4829368591
425,0.1662,1.9916,21.3499574661
426,0.1287,1.3821,17.6697136164
427,0.3569,0.6581,13.4587563276
428,0.1912,1.4875,17.5474660993
429,0.0617,0.9567,12.4937279224
430,0.0607,3.713,
431,0.0693,4.2315,32.8000830412
432,0.1835,2.5807,26.0650471449
433,0.3884,1.5225,16.341172576
434,0.104,1.1345,15.3706563711
435,0.2166,1.6363,18.2433539629
436,0.3234,1.3118,17.2350663543
437,0.2229,0.7954,13.2820069194
438,0.1042,3.0429,27.6089398861
439,0.2213,1.8225,20.1998493075
440,0.2994,1.0288,
441,0.2086,2.8409,26.8096590042
442,0.1134,1.3039,16.6342212558
443,0.1347,1.1451,15.2744175792
444,0.1396,2.74,26.547713995
445,0.0991,3.5939,30.7114880085
446,0.2471,2.0071,22.2022610903
447,0.0789,1.4898,15.3911740184
448,0.2026,2.3173,25.2838093042
449,0.2212,3.8912,30.3521455526
450,0.1495,1.6717,
451,0.1922,2.0765,20.6664642096
452,0.307,1.7724,18.5421068072
453,0.1833,1.1948,15.4876861572
454,0.2225,2.9763,26.9223724604
455,0.1078,3.7819,32.0342953205
456,0.2785,1.2874,17.4994825125
457,0.2,2.8023,28.5729113817
458,0.0647,3.2712,28.8579314947
459,0.4102,0.2269,14.1294993162
460,0.274,1.0992,
461,0.1073,2.3744,24.1688090563
462,0.1542,1.4101,16.9731712937
463,0.1379,2.2921,22.7617274523
464,0.2698,1.6084,19.6163884997
465,0.3165,0.0057,7.26660215855
466,0.2738,1.542,16.4330338836
467,0.0114,0.9326,12.974653542
468,0.1684,0.7642,11.513844192
469,0.3525,0.8236,15.7989476919
470,0.1058,3.0975,
471,0.0936,1.3454,15.5912102461
472,0.2641,2.2842,24.2957084179
473,0.1977,2.5184,25.1498080492
474,0.3684,1.8531,16.3590316176
475,0.1999,2.8972,27.3186062574
476,0.1933,1.3787,15.9863770604
477,0.5264,0.9599,16.7892234325
478,0.2173,2.9427,27.1454461813
479,0.2123,1.3646,18.3653491139
480,0.1007,0.9788,
481,0.1622,2.5995,23.0892453194
482,0.2623,1.4629,16.9232435822
483,0.1412,1.6933,19.8503879905
484,0.097,2.8337,26.7370859385
485,0.2183,2.1158,20.9764767885
486,0.1846,1.7484,22.7937322855
487,0.1727,1.6209,17.913289547
488,0.0678,0.9236,13.5125095844
489,0.2651,2.0286,19.7125784159
490,0.0608,2.8162,
491,0.2627,2.2471,23.2651956081
492,0.0762,3.2171,28.4208739996
493,0.2301,1.74,19.9306706786
494,0.0604,3.6911,30.8797343969
495,0.1981,1.3259,16.125703454
496,0.1626,2.5352,24.7199952602
497,0.1355,0.8687,9.59089884162
498,0.1496,2.3682,24.8001044989
499,0.3863,1.6204,19.5581473112
500,0.1594,2.2109,
501,0.1082,3.2642,28.8312202692
502,0.3392,0.2717,5.84914973378
503,0.0688,3.6274,30.4344317913
504,0.0375,4.4769,33.3135858774
505,0.0209,1.7267,18.8176578879
506,0.2088,0.6522,12.8233082891
507,0.1714,2.6033,25.9194387197
508,0.0616,3.8839,31.2794748545
509,0.1124,3.0661,28.3145027161
510,0.1048,3.5951,
511,0.1171,2.1162,21.6317441463
512,0.071,3.418,30.3734713793
513,0.3591,1.8123,20.2344748974
514,0.3119,0.8434,17.4824468493
515,0.15,0.8462,10.706482172
516,0.2433,2.7715,25.207011342
517,0.3512,1.0097,13.3271819353
518,0.3668,1.7883,23.1587729454
519,0.2872,1.4478,19.146143496
520,0.1134,2.7543,
521,0.1258,1.9108,19.7207493782
522,0.2436,1.7464,20.8812059164
523,0.4829,0.7197,20.1807544231
524,0.1767,1.6992,17.5233001709
525,0.242,1.7266,20.0908570886
526,0.1592,1.4215,18.4329948425
527,0.3344,1.1263,9.70379054546
528,0.0633,3.7185,30.8022025824
529,0.082,2.9058,27.5548921824
530,0.015,5.2457,
531,0.0875,2.9651,26.1969642639
532,0.1741,2.1593,23.1381367445
533,0.1735,1.4693,16.1084000468
534,0.3739,1.734,19.266215384
535,0.2091,2.4276,24.8304616213
536,0.3231,2.3442,23.7484886646
537,0.1957,1.801,20.2245287895
538,0.0371,3.5374,30.2115216255
539,0.4572,1.6208,17.7605322003
540,0.0884,3.1271,
541,0.3793,1.633,20.267885983
542,0.1711,1.6016,19.7460760474
543,0.1176,3.1657,27.74764359
544,0.1896,2.6046,25.6838644743
545,0.3475,0.5848,13.3547734022
546,0.3921,0.6571,15.9817473292
547,0.1058,3.3875,29.5955122709
548,0.2998,1.0097,12.3682202697
549,0.0554,3.9333,31.6779528856
550,0.1813,2.2106,
551,0.3504,0.571,14.4877077937
552,0.2351,1.4163,18.2535576224
553,0.1913,1.0463,15.0884430408
554,0.3254,0.968,9.60714712739
555,0.2598,1.1821,14.3515504003
556,0.3026,0.9993,15.4960187078
557,0.2358,0.9901,11.5508265495
558,0.0814,0.9774,13.7846780419
559,0.221,2.4882,23.1301473379
560,0.3371,2.6708,
561,0.0686,3.4592,30.2217532396
562,0.4439,2.0151,23.297748208
563,0.132,2.5282,24.8434597254
564,0.1052,1.9601,20.4206498861
565,0.2069,2.5689,25.7185969353
566,0.2304,2.434,21.9730583429
567,0.1722,2.9478,26.2887700796
568,0.1408,1.8406,14.763764739
569,0.1314,1.1484,15.7563723326
570,0.0477,1.2206,
571,0.3496,0.1835,12.2833505869
572,0.1753,1.198,16.4948996305
573,0.1699,3.1744,28.190764904
574,0.1684,3.2689,28.7739078999
575,0.1105,1.9401,22.3527371883
576,0.1077,1.0129,13.3568471074
577,0.3064,0.7927,15.7359824181
578,0.0211,2.2309,22.8686242104
579,0.0369,2.5969,25.8874721527
580,0.1325,1.701,
581,0.1148,3.3117,29.866199851
582,0.5369,0.2961,16.8684170842
583,0.2071,2.157,21.9251474142
584,0.187,1.2023,15.9658574462
585,0.0441,2.6983,25.5616606474
586,0.0401,0.9142,13.8065256476
587,0.2096,1.8456,21.1658103466
588,0.3868,1.3441,19.2545927167
589,0.3629,1.2512,15.2351958156
590,0.1034,3.6074,
591,0.3229,0.7307,12.5822860003
592,0.1133,1.7518,17.7578288317
593,0.1859,1.376,18.306843102
594,0.3596,1.6946,22.8855602741
595,0.2279,1.0994,13.0752219558
596,0.0782,3.1538,28.2983686924
597,0.2972,1.6776,22.6434420347
598,0.2544,0.8212,11.8559192419
599,0.1843,2.2461,22.3151741028
600,0.1942,1.1464,
601,0.0637,0.9547,13.2121338248
602,0.1139,1.0527,14.1907373667
603,0.1078,3.6851,28.0163173676
604,0.1691,1.6896,18.8092589974
605,0.0686,3.4586,29.8199312687
606,0.2839,1.5121,16.9599211216
607,0.108,3.2643,28.4365344048
608,0.3639,1.9622,17.0721905828
609,0.1576,1.3185,17.3917042613
610,0.2254,2.279,
611,0.25,2.8953,25.843678236
612,0.3059,1.5085,17.6148015261
613,0.2345,1.4383,19.9936906099
614,0.1187,2.1714,21.1281584501
615,0.1175,1.1308,14.4518991113
616,0.314,2.4319,24.0795027018
617,0.2615,1.3238,17.7165658474
618,0.0684,3.4819,30.3870135546
619,0.1533,3.5084,31.4908442497
620,0.3182,1.8563,
621,0.154,1.73,19.0538505316
622,0.2689,2.388,25.0998990536
623,0.1442,1.4197,17.6009445786
624,0.1007,2.3688,23.9707839489
625,0.1058,3.1047,28.2311347723
626,0.3364,1.5504,17.996557951
627,0.1866,1.3028,17.0706290603
628,0.0199,3.8447,30.7956109047
629,0.1203,3.9937,33.0533463955
630,0.343,1.4026,
631,0.165,3.9417,31.9345846176
632,0.1912,1.7771,19.8920133114
633,0.0961,1.8084,19.6266005635
634,0.2936,0.864,11.4842977524
635,0.1591,3.1106,29.0137610435
636,0.0846,4.2465,33.2306478024
637,0.074,1.3244,14.6489084363
638,0.2323,1.2993,20.2086338401
639,0.4343,1.1538,20.48097229
640,0.08,1.1609,
641,0.1078,1.1069,15.2058608532
642,0.1472,1.5702,16.2730762959
643,0.1087,1.011,11.824216187
644,0.1711,1.4918,16.684340477
645,0.2163,1.6612,19.9094700813
646,0.386,0.2331,10.0889487267
647,0.2962,1.6725,20.2663283944
648,0.0847,3.5261,30.2366915941
649,0.1985,2.1405,22.1548421383
650,0.0498,4.1679,
651,0.0884,4.2708,33.1269836426
652,0.2835,1.7981,20.6180232763
653,0.0437,2.0802,22.0468422174
654,0.2361,2.013,21.919547081
655,0.2089,0.9927,13.559119463
656,0.1956,2.5015,24.1876267195
657,0.2231,1.693,19.963267684
658,0.2251,2.633,25.100757122
659,0.1352,1.9107,19.8077107072
660,0.1398,1.2082,
661,0.2825,2.006,18.2599814534
662,0.0809,2.7611,25.1703183651
663,0.0293,2.2744,22.3556306362
664,0.2721,2.2113,22.4109485149
665,0.116,3.0961,27.8988677263
666,0.0272,1.3714,15.2998610139
667,0.2226,2.5022,24.9759588242
668,0.2548,2.9121,27.0294618607
669,0.088,3.1325,28.7200841904
670,0.1074,3.0686,
671,0.1349,2.1113,25.4082969427
672,0.0477,1.2205,12.9258908629
673,0.1921,3.0261,28.2311314344
674,0.1936,0.904,13.1788970828
675,0.3017,0.9876,16.7465800047
676,0.0346,3.1697,28.2849336863
677,0.2966,2.9351,24.3686332703
678,0.0657,3.707,31.0008854866
679,0.0915,4.3482,33.0040309429
680,0.2487,2.9433,
681,0.1719,2.4794,25.4898767471
682,0.1336,2.2203,20.8105152845
683,0.311,0.7527,14.3052175641
684,0.3874,1.226,16.8424782753
685,0.0221,2.6663,26.2062536478
686,0.2696,0.8886,12.2367960811
687,0.1966,1.4785,18.6856642365
688,0.1356,1.9072,19.3595486879
689,0.3056,0.8366,15.1703779697
690,0.1016,3.3621,
691,0.07,3.6328,30.5260107517
692,0.2213,2.6114,25.6386846304
693,0.1974,2.6277,24.3399401903
694,0.015,5.2457,36.4779878855
695,0.0674,0.9641,13.3647942543
696,0.1889,1.6792,16.9994651079
697,0.132,1.6904,18.7483337522
698,0.2092,1.0881,14.4372282028
699,0.0968,3.5516,30.5334198475
700,0.0606,1.0647,
701,0.2642,0.5816,8.47077566385
702,0.093,4.086,32.5712636709
703,0.2514,0.9171,12.846698761
704,0.2662,0.4244,10.9101187587
705,0.1761,2.8878,27.4755245447
706,0.0871,0.9692,11.5586336851
707,0.1683,2.5356,26.4014545679
708,0.1257,1.2028,14.9620064497
709,0.3287,0.2022,14.6632733345
710,0.0885,1.3463,
711,0.0816,1.1048,14.0159957409
712,0.2404,2.936,27.2958734035
713,0.3176,1.4332,19.2187166214
714,0.3168,0.4905,8.46294331551
715,0.017,1.265,15.0906975865
716,0.1919,0.7821,10.7235510349
717,0.0507,4.5326,33.7208946943
718,0.1966,1.7178,17.7570507526
719,0.3639,0.9587,16.5174933672
720,0.2164,2.5386,
721,0.2816,1.903,20.9290471077
722,0.4734,1.1483,18.5394123197
723,0.2375,2.16,20.6208443642
724,0.244,2.2564,23.5641661882
725,0.3326,1.3726,18.3023155332
726,0.0744,2.5991,26.1951550245
727,0.0981,3.6205,29.9237390757
728,0.1466,1.5327,19.5889264345
729,0.2078,2.5688,25.529432416
730,0.1212,3.0249,
731,0.4065,1.3395,19.0524966717
732,0.172,2.333,24.3555883169
733,0.2141,1.7737,20.080287993
734,0.4536,1.6914,20.0710536838
735,0.1922,1.4373,17.5665017366
736,0.0619,1.2523,15.1046208739
737,0.1168,1.9526,19.569026351
738,0.3806,1.3279,21.6842210293
739,0.4046,1.4538,22.1125979424
740,0.0277,2.3759,
741,0.3908,1.1917,20.6388630867
742,0.0014,2.2826,23.885756731
743,0.3092,0.936,14.204374969
744,0.0375,4.478,33.7176287174
745,0.263,1.2802,17.0964844227
746,0.1919,2.5224,24.3803491592
747,0.4037,0.3323,6.12702322006
748,0.1681,1.5745,19.7921971679
749,0.0837,1.7023,17.5414820313
750,0.1629,1.7066,
751,0.3598,0.9376,15.3445909023
752,0.0825,1.035,13.5507900119
753,0.2004,2.7467,26.2250547409
754,0.1366,1.9847,21.4674453735
755,0.2819,1.5602,23.944742322
756,0.2342,1.6068,19.2989302874
757,0.0516,0.936,13.0457336307
758,0.1962,1.5468,18.093962431
759,0.1956,1.6087,19.3078150749
760,0.0816,3.3811,
761,0.2565,2.0344,22.6445832253
762,0.2888,0.8008,13.0991572142
763,0.2957,1.0025,15.2885966301
764,0.2415,0.5225,5.74782288074
765,0.0522,3.9718,31.928585887
766,0.1424,1.6842,20.2047786117
767,0.0594,1.3113,15.1803054214
768,0.2655,2.0946,21.7376503944
769,0.1689,1.2702,16.4733936191
770,0.0134,1.5188,
