id,predict1_0.05141,predict2_0.05141,formation_energy_ev_natom,bandgap_energy_ev
1877,0.348590642214,0.938475970179,0.4257,1.4009
442,0.0962461931631,0.842043496668,0.1134,1.3039
926,0.0676238893066,0.685196269304,0.0727,1.0376
1736,0.028801381588,1.4580045864,0.0366,3.1679
1932,0.18964335788,1.27691996843,0.2199,2.6423
1828,0.206823000684,1.12455860525,0.211,2.2321
2199,0.187940229662,1.12077374756,0.2227,2.0736
648,0.0856456747279,1.47335826606,0.0847,3.5261
1216,0.124798184726,1.31686123461,0.1311,2.7338
2007,0.0269751949236,1.35393312573,0.0193,2.8478
1799,0.175753021613,0.962385956198,0.1912,1.7838
1781,0.252602494322,1.2309117578,0.3184,2.4325
122,0.231982837431,1.189248465,0.2558,2.2377
833,0.268089004792,0.946677096188,0.3203,1.5893
2233,0.148657262791,1.57099569589,0.1434,3.8698
1175,0.277103727683,0.333079602569,0.287,0.5974
1406,0.219449331984,0.681853156537,0.232,1.0015
179,0.301235779189,0.855717025697,0.3492,1.2786
254,0.0415555301588,1.44789643586,0.057,3.3501
1414,0.0602126019076,1.60167430341,0.0677,3.8474
2288,0.0974478838034,1.29090179503,0.0941,2.6898
297,0.121855190489,0.887173850089,0.1349,1.3917
1398,0.288014458492,1.06270721182,0.3068,1.5464
1864,0.150536796544,1.50977420807,0.1632,3.4006
1329,0.247036119923,1.05093895644,0.1959,1.865
1336,0.287793410011,0.842497415841,0.28,1.6769
315,0.113781300839,1.17375807464,0.1279,2.2913
657,0.178689810447,0.990512304008,0.2231,1.693
35,0.124678099062,0.861638113856,0.1259,1.3632
1868,0.130663344637,1.12423302233,0.1485,2.014
805,0.217421163805,1.29583135247,0.2442,2.7687
2349,0.118985257111,0.806645061821,0.1408,1.1986
1852,0.145092348568,0.563235983253,0.1861,0.7401
578,0.0138677731156,1.17025318369,0.0211,2.2309
1933,0.146336880047,1.44705735892,0.1422,3.2883
1694,0.13191138301,1.45665604621,0.1117,3.4833
2140,0.320752022788,1.01006546244,0.2096,2.393
862,0.172109577805,1.40560997277,0.2438,2.9076
1324,0.169111928903,1.39929591119,0.1769,3.088
2168,0.299575364217,0.803812678903,0.3853,1.4513
1465,0.108573414385,0.956955574453,0.1094,1.5834
2216,0.310325860046,0.478161374107,0.2228,1.0719
736,0.0466153679881,0.82363146171,0.0619,1.2523
2354,0.0990385171026,1.56673972309,0.1078,3.7826
820,0.0960682975128,1.6307028234,0.0877,3.9514
1364,0.12242414197,1.15062313527,0.1338,2.1669
441,0.186877844855,1.32509285212,0.2086,2.8409
494,0.0643451379146,1.53595493734,0.0604,3.6911
422,0.221927850507,1.43556554615,0.2511,3.3218
2135,0.151994199492,0.993292629719,0.1693,1.7786
1307,0.059099909151,0.690193034708,0.0638,0.9781
2302,0.0189017996308,0.833927735686,0.0195,1.3388
1343,0.261682399549,1.01182517037,0.41,1.1922
1252,0.0587649522349,1.54244744778,0.0592,3.7172
741,0.256439993158,0.980264861137,0.3908,1.1917
293,0.306018700823,0.510972049087,0.3746,0.7126
192,0.136717466172,0.897510044277,0.1279,1.5455
1946,0.178196012042,1.11863243952,0.2022,2.1454
1647,0.209793766029,1.43468410522,0.2939,3.2804
1015,0.042503209319,0.643497273326,0.0413,0.9271
1580,0.200047890656,1.13803067803,0.2282,2.0526
208,0.172738107853,1.05970868841,0.1883,2.0563
2050,0.200697153807,1.29010812938,0.231,2.605
1182,0.0966217094101,1.71650071442,0.0932,4.6955
974,0.0878765587695,0.691308956593,0.0995,1.0385
709,0.292176143266,0.508682491258,0.3287,0.2022
2177,0.09386374522,0.77779359743,0.1016,1.2253
426,0.129742249846,0.837135449052,0.1287,1.3821
1320,0.147032269277,1.07658351958,0.1568,1.8605
2058,0.192076902837,1.23048170656,0.2019,2.4714
2335,0.272835190408,0.590373978019,0.2813,1.316
1235,0.271787609905,1.0734224692,0.3632,2.2573
1599,0.202454431914,1.25301550329,0.1895,2.6632
2181,0.212335690856,1.1010668911,0.25,1.9628
1690,0.218822446652,1.0359939076,0.2199,1.4614
866,0.123561437242,0.815462160856,0.1281,1.2296
1761,0.106275754515,1.12744671479,0.1003,2.1017
1382,0.117013469338,0.623804701492,0.1037,0.9085
2076,0.140593965072,1.39550425857,0.2006,2.5673
1026,0.222416227683,0.976202752441,0.24,1.4355
1236,0.301750012673,0.755439169705,0.6121,1.42
778,0.256356188096,1.16928870603,0.3108,2.7164
1031,0.282961275429,0.768745038658,0.3049,1.3159
1044,0.0680588558316,0.90523769334,0.0808,1.4598
1024,0.230279874057,1.21944300458,0.239,2.5528
2089,0.194018711336,0.625729348511,0.2562,0.827
773,0.187174486928,1.43917572498,0.1736,3.3519
895,0.291321117431,0.828130096197,0.3403,0.997
1123,0.0965218469501,1.37066600472,0.1047,2.9385
433,0.350556574762,0.759382192045,0.3884,1.5225
2046,0.19316140376,1.50246821344,0.2221,3.2995
41,0.157176100649,0.957115389407,0.1647,1.5402
1447,0.19378818851,1.12595357001,0.255,2.0661
1242,0.0947538106702,1.67464102805,0.0995,4.3227
1691,0.13394442806,1.36698401719,0.0875,3.5851
85,0.2665118156,1.26904590428,0.2665,2.34
2169,0.175328911282,1.33549980074,0.1724,2.8583
1661,0.224838835187,1.06311114505,0.2331,1.444
1948,0.29439724423,0.744366470724,0.3905,1.095
547,0.0992246149108,1.48313170671,0.1058,3.3875
1136,0.1053151628,0.786813188344,0.0899,1.2023
1392,0.165859638713,0.962184652686,0.1951,1.6626
390,0.337966902182,0.850447334349,0.4314,1.1355
645,0.19190447405,1.00073359162,0.2163,1.6612
1570,0.262017752975,0.384359927848,0.3366,0.1829
1642,0.0554800061509,0.675165325403,0.054,0.9538
1714,0.327921668068,1.07712972164,0.4259,2.457
2186,0.0240791021497,1.76358740032,0.0257,4.8753
2092,0.161239109002,1.08483890817,0.1764,2.0625
461,0.120995796751,1.17359308153,0.1073,2.3744
1720,0.195150839165,1.31446608156,0.1722,3.1032
1399,0.0964871435426,1.60826247931,0.1012,3.8901
693,0.17779446952,1.32672682405,0.1974,2.6277
683,0.247694578953,0.591937663034,0.311,0.7527
1738,0.10246735625,0.960673592985,0.053,1.7528
1452,0.106553664431,1.59897242486,0.1103,3.9738
1555,0.244622137398,0.954528979957,0.2768,1.2066
113,0.058475081576,1.15497490391,0.0557,2.1744
1818,0.124946362339,0.891894374043,0.1432,1.4149
1284,0.30350032635,1.15402177349,0.2883,1.8019
177,0.195731249638,1.47644129395,0.2187,3.2662
987,0.019217692432,1.50171781331,0.0163,3.4871
395,0.282953724265,0.692882161587,0.2804,0.9055
1473,0.0952869299799,1.47607237101,0.0838,3.4463
291,0.273754813708,0.635348677635,0.3288,0.8297
2048,0.203039080836,0.670858293772,0.2186,1.0021
1418,0.11547081219,1.37076048553,0.1025,3.0526
253,0.211414993741,1.01900979504,0.223,1.8181
2343,0.0905171572231,1.1908018142,0.0877,2.276
1264,0.225416546687,0.722217820585,0.2733,1.0343
1604,0.215276218019,1.00762276351,0.2241,2.0398
1876,0.317039553076,0.465003667399,0.2771,1.2431
485,0.194863769226,1.11037877202,0.2183,2.1158
651,0.0861117886379,1.68438781053,0.0884,4.2708
1173,0.280464328825,0.473187703639,0.2809,0.7709
343,0.0206702352734,1.5028668195,0.0229,3.5488
1967,0.0168031216017,0.923179514706,0.0198,1.5097
1267,0.122313987464,0.932314068079,0.1357,1.5152
2270,0.119730948471,1.13489041105,0.1209,2.1152
1316,0.176373329479,1.16178747267,0.1621,2.2888
639,0.333629455417,0.827875800431,0.4343,1.1538
2049,0.125677431934,0.946085277945,0.1402,1.5637
1361,0.176441797987,0.906386774033,0.2858,0.6696
1605,0.202549421228,0.591610390693,0.2299,0.7962
54,0.330490427092,0.72998405993,0.385,1.2886
1269,0.143766971305,1.29530870914,0.1416,2.6881
653,0.0494033042341,1.09794344008,0.0437,2.0802
1431,0.2705797581,0.351017978042,0.3196,0.3658
1565,0.168518256396,1.55144805461,0.1983,3.7495
764,0.251598252915,0.271025613882,0.2415,0.5225
2031,0.059334771242,1.51344894618,0.0623,3.4873
541,0.304496034048,0.874637268484,0.3793,1.633
1623,0.251807176508,0.845773637295,0.3077,1.1781
182,0.132325205021,1.06844611838,0.1261,1.9456
1596,0.242844876833,0.982756461948,0.2637,1.7347
1751,0.185062300414,1.28432517499,0.2456,2.6644
2265,0.122807045002,1.15615841001,0.1386,2.107
1494,0.0549617167562,0.681003693491,0.0603,0.9605
1214,0.069460635772,0.684173937887,0.0806,0.9194
1301,0.260235818103,0.945919819176,0.2496,1.8788
988,0.0964353349991,1.33543726802,0.0847,2.8949
22,0.054604555713,1.58915445209,0.0566,3.9691
2341,0.152389044408,0.898116383702,0.3266,0.4744
251,0.0602334290743,1.53250257671,0.068,3.6662
1257,0.160750959069,1.14397704601,0.2402,1.3953
1631,0.168409878388,1.37490785867,0.2065,2.8048
295,0.177499552257,1.24267319217,0.1973,2.426
959,0.297705865465,0.646465135738,0.4164,0.6846
1313,0.139477831312,1.00470518321,0.1348,1.7413
345,0.204551615752,1.15681689233,0.2313,2.223
2062,0.263529182412,0.462378857657,0.2545,0.7956
1814,0.235540833324,1.26308972389,0.2674,2.1706
81,0.228668730706,1.11137095466,0.2614,2.0137
56,0.0478230339941,1.55187889189,0.0467,3.7759
1358,0.192853299901,1.00528992712,0.2086,1.3492
20,0.19299903512,0.860050834715,0.2063,1.5596
2300,0.109712976962,0.921242903918,0.1343,1.5739
1674,0.0661500212736,1.53870655596,0.0593,3.7024
1277,0.105067661032,1.6749875471,0.0915,4.3487
1560,0.0162566364161,1.2133173272,0.0171,2.3818
1770,0.296302984469,0.988507706672,0.3391,1.5383
418,0.110435482115,0.996600210667,0.091,1.8706
914,0.150897613727,1.38859326392,0.2586,2.1454
2277,0.13192450162,0.784946028143,0.1443,1.2055
1107,0.195363458246,1.30108772218,0.2473,2.6303
1068,0.22577294521,0.971173565835,0.273,1.2563
167,0.254091624171,0.878343373537,0.3069,1.1435
2158,0.20915156696,1.05706861243,0.236,1.885
1157,0.129257999826,1.53076212853,0.1435,3.424
1825,0.0928331287578,1.47265307605,0.094,3.4391
2339,0.2760782931,0.788238052279,0.3776,1.0588
1120,0.262228230946,0.56063971296,0.3266,0.5576
720,0.171677795239,1.32877682149,0.2164,2.5386
1865,0.184284606017,1.38870682567,0.2173,2.8658
2111,0.301612777635,0.91884431988,0.2871,1.3068
1378,0.0533490241505,1.58172934502,0.056,3.9627
1476,0.0951474392787,0.982651378959,0.1138,1.5616
8,0.27397672087,0.962007842958,0.2243,1.7179
654,0.204545538872,1.10002787039,0.2361,2.013
2278,0.0992822470143,1.44204290211,0.092,3.3507
636,0.0750744640827,1.67469052225,0.0846,4.2465
1156,0.250253618695,1.08443488926,0.2628,1.9003
2172,0.23067220673,1.36760611832,0.2669,3.1618
1522,0.0988739402965,1.58192977309,0.1019,3.7988
1298,0.295650685206,0.775939185172,0.2847,1.5121
1194,0.0586814281996,1.58901870996,0.057,3.8762
2268,0.331657765433,1.0660588406,0.4034,2.5613
1162,0.241131805815,0.572404908016,0.1752,1.4297
870,0.135368057992,1.35352581739,0.134,2.8803
2366,0.0855956543237,0.716797754169,0.0896,1.0659
768,0.229401671328,1.09652790427,0.2655,2.0946
1484,0.196227164939,1.32252111286,0.2216,2.7064
2003,0.211745217443,0.410959672183,0.2423,0.6946
1079,0.174807121046,1.29301142693,0.2,2.5963
1981,0.258806508034,0.76322869584,0.285,1.0948
1189,0.160385486204,1.02254526317,0.1811,1.9308
1778,0.201627787203,0.946520220488,0.2203,1.7998
1853,0.212351144291,1.21525451541,0.2415,2.3631
1531,0.108106046449,1.13954965025,0.1149,2.1834
1569,0.111917167902,0.981770832092,0.1223,1.7242
1950,0.048497795593,1.20917449519,0.0586,2.1984
2016,0.214071111754,1.01311049238,0.2499,1.8053
91,0.167937110178,1.17246644571,0.2135,2.1964
551,0.299149497412,0.538213727996,0.3504,0.571
647,0.265328181908,0.994924768806,0.2962,1.6725
2229,0.0285846248735,0.830806408077,0.0465,1.3035
1617,0.0371062966296,0.673593912274,0.0439,0.974
2047,0.0564556359313,0.688159443438,0.0614,0.9608
2145,0.114553148393,1.6751344949,0.1113,4.375
1474,0.0963148563169,1.58563605696,0.0945,3.9147
1005,0.070395713672,1.44187520444,0.075,3.2003
637,0.0538422479294,0.848436754197,0.074,1.3244
1271,0.304311139509,0.888169232756,0.2941,1.5813
631,0.131955663208,1.60326865315,0.165,3.9417
275,0.192827293649,0.928790535778,0.2254,1.4426
722,0.304117497057,0.958181671798,0.4734,1.1483
1334,0.251786280423,0.911015324295,0.2826,1.4601
1971,0.0463126506656,1.64719459414,0.0426,4.2449
874,0.11850898806,0.740212142467,0.1348,1.0935
865,0.206440860406,0.712491370738,0.2307,1.0995
2154,0.14356550388,1.46540996432,0.0951,3.6343
1319,0.163487053476,0.677521087229,0.186,0.9346
339,0.245122659951,0.995741445571,0.2449,1.8368
1397,0.319715997204,0.867736075073,0.3659,0.8688
1561,0.143419000786,0.801331043243,0.1518,1.2279
982,0.107035597786,0.776402194053,0.1197,1.1474
819,0.127271444537,0.850938431919,0.1275,1.458
1036,0.0970037425868,1.08759347722,0.1165,2.0336
1915,0.200676449575,1.31793628633,0.2248,2.683
317,0.0466287671588,1.44073234499,0.0486,3.2901
1227,0.314141349867,0.899291940033,0.4362,2.0223
1796,0.136397523805,0.674335148185,0.1453,0.9518
332,0.107187533751,0.785889998078,0.1129,1.1655
1996,0.199108303525,1.31015383452,0.2455,2.8296
66,0.141677457839,0.994313061237,0.1138,1.6944
1019,0.205822675489,1.59646631777,0.2399,3.8599
1664,0.0755999609828,1.73170547932,0.08,4.9837
76,0.158404067624,0.975854180753,0.1649,1.6372
265,0.106668679509,1.49536850303,0.1147,3.4166
817,0.30852032546,0.884788956493,0.3239,2.2233
241,0.220144501887,0.66271038726,0.1818,1.1437
1134,0.303972862661,0.913599524647,0.3492,1.448
1879,0.265596461482,0.528259372339,0.3782,0.7963
354,0.105380965862,1.46716136485,0.1093,3.3219
1176,0.283415514044,0.607366239652,0.3445,0.9459
2201,0.224904089235,1.09001049399,0.2515,1.9352
1291,0.141920600086,0.779032073915,0.1439,1.2072
59,0.0636230502278,1.53204431385,0.0617,3.7029
1951,0.217550438829,1.11642240733,0.2438,1.9329
871,0.25991212111,0.706273119897,0.3004,1.1093
110,0.227315159515,1.0458031632,0.2573,2.0056
394,0.238233607262,1.08850982785,0.234,2.1107
1137,0.260771989822,0.338214594871,0.2829,0.436
1791,0.188028193079,1.30395209044,0.2022,2.7804
114,0.171848076396,1.23483867198,0.1794,2.508
834,0.114748715423,1.40506786853,0.0917,3.1301
1636,0.16243170714,1.09358381853,0.1461,2.3498
2243,0.275307537057,1.11456470564,0.297,1.7342
2040,0.165690438822,0.974870625883,0.1632,1.5607
1480,0.160053458996,0.60254204087,0.1675,0.8515
2087,0.23102101963,1.21520714462,0.2417,2.3806
1745,0.154117883183,1.25271078572,0.1798,2.4236
1084,0.111300891731,0.719191741198,0.1168,1.0571
2373,0.181053936481,1.44106624275,0.2002,3.1686
1548,0.261633805931,0.577336609364,0.2796,0.927
2219,0.268367288634,1.18702426925,0.3426,2.5349
883,0.181144553237,0.753655347973,0.216,0.7305
10,0.191298182122,1.2686025165,0.1994,2.5187
200,0.0565823751967,0.684128005058,0.0598,0.9677
510,0.108509515412,1.49963541329,0.1048,3.5951
472,0.234856581315,1.17191486806,0.2641,2.2842
749,0.0844045085832,0.984586685896,0.0837,1.7023
1163,0.20183898136,0.617535758764,0.2479,0.816
1822,0.0302171870135,1.75589779019,0.0294,4.8946
1074,0.162682894152,1.22252156585,0.1591,2.4692
475,0.180113852024,1.34679953754,0.1999,2.8972
1133,0.0952993528917,0.837244410068,0.0922,1.4219
615,0.103857123293,0.766208685935,0.1175,1.1308
1445,0.294477345422,0.759158357978,0.3018,1.3247
1224,0.110659204889,0.604477539659,0.1605,0.7853
2292,0.132425999735,0.832054033875,0.1366,1.3042
1478,0.116619270761,1.43824790418,0.1259,3.2082
2220,0.172282718122,1.07582714409,0.1791,2.0443
1558,0.0880313366652,1.1417590864,0.078,2.1916
270,0.0297183023067,1.36600653082,0.0402,2.9343
2345,0.0561503577046,1.59422514588,0.0592,3.8465
6,0.143720415421,1.1732882522,0.2209,2.1633
539,0.31382763572,0.894540447742,0.4572,1.6208
1592,0.0865445188247,0.71057793498,0.1164,1.0534
1831,0.200043804012,1.15724598244,0.1549,2.306
2170,0.206005174667,1.04791874439,0.2802,1.7782
5,0.0594623354264,0.878722216934,0.0505,1.3793
137,0.0401193344733,1.44794397056,0.0441,3.2971
1213,0.342298863456,1.02451337874,0.4167,1.4829
620,0.318880056962,0.758215207607,0.3182,1.8563
976,0.104338624515,1.52062779665,0.0958,3.7442
1616,0.125227489974,0.92474058643,0.14,1.5483
446,0.229500242509,1.11879822984,0.2471,2.0071
1187,0.267154267058,0.890873949975,0.2736,1.0378
1607,0.193678651005,1.01315223798,0.2002,1.8512
2176,0.240227101371,1.1164954491,0.2441,2.1302
132,0.215147471055,1.01378868148,0.2402,1.6618
1595,0.161756649148,0.980153217912,0.1445,1.904
975,0.0528932432644,0.802340958267,0.0673,1.0984
1723,0.297174903564,1.18712277338,0.2772,2.1178
972,0.187849598937,0.561201069504,0.2019,0.8162
262,0.17675515078,0.873380791396,0.2119,1.4733
2098,0.265252188779,0.371116291732,0.3028,0.2593
1046,0.0695475859102,1.39924632758,0.0754,2.9707
181,0.319884648547,0.724135741591,0.4952,0.4109
1974,0.149670931976,1.17464219034,0.1503,2.2665
1528,0.282983449288,0.736005619168,0.379,1.0618
602,0.10943672806,0.71761572361,0.1139,1.0527
1989,0.143538616598,1.53348910809,0.1571,3.5298
1782,0.173950466327,1.55524878204,0.1958,3.7939
452,0.249860535376,0.992199521512,0.307,1.7724
2077,0.0473730254453,0.78713241592,0.0508,1.2127
2055,0.267965796404,0.812724359334,0.2099,1.6412
2073,0.275957446545,0.457185082138,0.3037,0.2834
211,0.261018583551,1.1841969341,0.3169,1.9064
2230,0.160220561083,1.24638815597,0.2131,2.2697
483,0.145684856456,0.971906449646,0.1412,1.6933
643,0.096889460925,0.704587373883,0.1087,1.011
1886,0.23581021931,0.606867313385,0.2606,0.9288
1652,0.0951953008771,1.44939304888,0.098,3.1669
2130,0.0325237479992,1.36360374093,0.0393,2.9245
755,0.256451770663,1.11433877796,0.2819,1.5602
1650,0.220250364393,1.37200835347,0.2437,3.0406
782,0.158789743204,0.876049052924,0.1739,1.4595
1372,0.255722162314,1.05962400883,0.257,1.9608
966,0.0379058211111,1.34330832213,0.0375,2.8485
169,0.145490169991,1.30641757697,0.1382,2.8254
2356,0.0837348955683,1.6719083637,0.0867,4.1568
2012,0.119273503777,0.563742985949,0.1341,0.8386
2027,0.139237413649,1.44417340308,0.1415,3.2125
296,0.236321885139,0.367663927376,0.2932,0.0001
319,0.100709698163,0.869369730353,0.1373,1.3418
589,0.276669739746,0.698516670614,0.3629,1.2512
1030,0.229626993649,1.31279063225,0.2636,2.6709
1167,0.0648093761411,0.691651906818,0.0628,1.0008
2249,0.289560074918,0.703627180308,0.3493,1.1997
940,0.184567283839,1.34161432832,0.1736,2.9473
525,0.210212917067,1.00753035396,0.242,1.7266
930,0.182013493031,0.96414232254,0.2269,1.574
238,0.178888479248,1.30353989452,0.1849,2.7164
269,0.157441122923,1.11841093004,0.1783,2.044
4,0.208337222226,1.45869336277,0.2172,3.3492
1774,0.0958552551456,1.04443746805,0.1178,1.8197
448,0.188380671665,1.2124103643,0.2026,2.3173
2390,0.28839199245,1.12775221094,0.3306,2.3029
544,0.171589778736,1.27764008939,0.1896,2.6046
718,0.202746030875,0.944026984274,0.1966,1.7178
1909,0.198571855202,1.31448604912,0.2097,2.6977
1526,0.257534102537,0.501534562558,0.3376,0.6162
2342,0.107537554111,1.13001675531,0.1121,2.2154
980,0.320928685367,0.790275935084,0.4238,0.8458
1223,0.0525589443278,1.64637443423,0.0554,4.1001
728,0.125065642875,0.94400543347,0.1466,1.5327
233,0.103983429261,1.43060441315,0.1098,3.1215
23,0.191129781306,1.37714113295,0.2027,2.9122
1976,0.149092894047,1.11812506616,0.164,2.1283
2174,0.224577509798,1.33733662963,0.2688,2.8816
2131,0.269410775974,0.454642923549,0.298,0.4402
207,0.0709946721327,1.48116366565,0.0772,3.382
1700,0.0665483218618,1.49014993757,0.0664,3.49
1022,0.0489101901185,0.652084197849,0.0494,0.9238
2139,0.240355785936,0.906592916697,0.2447,1.6363
284,0.0665638642386,1.49539043754,0.0622,3.5551
2163,0.0199897706625,0.989548142999,0.0209,1.7266
685,0.0246368973749,1.28529116511,0.0221,2.6663
1842,0.278163479641,0.450071755797,0.3576,0.3834
1020,0.311086489819,0.505911478773,0.3718,0.6322
522,0.208574664779,1.08836146072,0.2436,1.7464
517,0.330338744447,0.824401646852,0.3512,1.0097
1203,0.186895314604,1.13674050942,0.2113,1.9383
702,0.0949018448591,1.62032663822,0.093,4.086
2000,0.0208900705329,0.961775969714,0.0306,1.6459
1130,0.151281437371,0.87553011626,0.1835,1.3344
1991,0.238752037287,1.06560339779,0.2617,1.8352
1924,0.150352199096,1.09391713142,0.1535,1.9159
2020,0.112033735029,1.39708907902,0.1435,3.2116
1899,0.122974756174,1.23369076103,0.1776,2.1641
609,0.144086288754,0.855396013707,0.1576,1.3185
849,0.125032051932,0.850518185645,0.1467,1.3185
565,0.197383307852,1.28299644589,0.2069,2.5689
1851,0.162564647384,1.31061051041,0.1708,2.4287
1293,0.331904295832,0.698263943195,0.3991,1.1486
1821,0.188139655627,1.40487259626,0.1893,3.1621
1586,0.338945513591,0.796231191605,0.3733,1.4386
1417,0.139719882514,1.23456943408,0.2574,1.992
1618,0.0208403855795,1.22868959233,0.0234,2.4217
1532,0.170211786404,0.906596332788,0.197,1.4613
413,0.229598642327,0.934627924114,0.2534,1.5821
1921,0.184350945055,1.24434738234,0.3441,1.4163
1095,0.175299380906,0.496202338487,0.1726,0.7138
1798,0.0828243724536,1.71642591059,0.0866,4.53
1183,0.0992977460846,0.696984902024,0.1181,0.9638
2286,0.201569424942,1.0885893181,0.2113,2.1031
1597,0.0660614424851,0.886170603335,0.0559,1.5048
2399,0.226697660983,0.908162899315,0.2566,1.3915
1749,0.153577682097,0.726160895079,0.2103,0.9067
330,0.148232793901,0.950060959905,0.1505,1.5436
2060,0.102218071464,1.49537339807,0.106,3.4572
2387,0.135745021515,1.46900805086,0.134,3.6836
680,0.226735772565,1.33785755187,0.2487,2.9433
2015,0.206214758568,1.07367331162,0.1492,2.1971
2069,0.292686768807,0.897216644138,0.3794,0.8171
178,0.117861916311,0.825450457633,0.1282,1.262
2138,0.21183496248,1.4605159089,0.2291,3.4234
2289,0.179058555514,0.792691141367,0.1426,0.8407
193,0.236967622302,0.795295197517,0.2351,1.0193
2266,0.262422035448,0.97693355009,0.3036,1.3064
2305,0.227990274318,0.478962941095,0.2705,0.3717
1900,0.060991395032,1.58357640356,0.0609,3.8742
2063,0.258724723011,0.332950178534,0.3126,0.5771
1725,0.133959695231,0.901542775333,0.1396,1.4059
1601,0.132998698857,0.760869797319,0.1663,1.1371
1624,0.0675350071397,0.688338119537,0.0668,1.0074
1668,0.179342674091,0.795800659806,0.1451,1.3586
701,0.312015814707,0.317421772517,0.2642,0.5816
2057,0.195132899098,1.05775124207,0.2916,1.4927
2091,0.179377912544,0.794458266348,0.1483,0.8497
860,0.0412081971299,0.645681172609,0.0411,0.9183
706,0.0939536211081,0.651918150485,0.0871,0.9692
558,0.0730590373278,0.683612383902,0.0814,0.9774
1256,0.185933641158,1.12353190407,0.1736,2.189
464,0.234124432318,1.03853840753,0.2698,1.6084
1145,0.0774881795514,1.73516774178,0.0861,4.6562
