id,formation_energy_ev_natom,bandgap_energy_ev,predict1
202,0.1848,1.0341,13.5480577946
203,0.0416,0.91,13.1782391667
204,0.2808,0.7935,12.5410827994
205,0.1848,2.1374,22.3417053223
206,0.1283,1.3027,17.0756344795
207,0.0772,3.382,29.0630091429
208,0.1883,2.0563,20.5433697701
209,0.178,1.4562,15.8114964366
210,0.2289,1.8646,19.9160400629
211,0.3169,1.9064,23.8959884644
212,0.1768,2.0724,20.9507621527
213,0.01,1.3425,15.8715187907
214,0.2933,1.2221,15.2285063863
215,0.2311,3.1668,27.2301702499
216,0.1818,2.3949,23.0200469494
217,0.1295,3.6619,30.796462059
218,0.0905,1.9307,20.9384139776
219,0.163,2.8518,27.2068151236
220,0.2107,1.8048,19.3012057543
221,0.117,1.202,15.6610825658
222,0.3226,1.52,11.1135002375
223,0.2402,1.6976,18.7410699129
224,0.1892,3.7532,32.2108129263
225,0.234,1.4131,17.9562183022
226,0.1367,1.5381,18.7361887693
227,0.1225,4.0806,31.7393344641
228,0.2054,1.8941,21.7967406511
229,0.1062,1.6909,18.934232235
230,0.1479,1.8403,21.5856343508
231,0.3452,1.4549,20.2203968167
232,0.2558,0.8536,17.0322309732
233,0.1098,3.1215,28.1136013269
234,0.1778,2.9986,28.2178630829
235,0.2922,0.8037,10.2848467827
236,0.2281,2.0619,22.5702180862
237,0.2364,1.9447,22.3737088442
238,0.1849,2.7164,25.3434654474
239,0.2903,3.4438,28.211307168
240,0.2205,2.1159,23.6510280371
241,0.1818,1.1437,11.39798069
242,0.0758,0.9439,13.4392701983
243,0.1511,2.783,24.372189641
244,0.0723,3.0501,28.1614999771
245,0.3427,0.7994,15.8278765678
246,0.1571,1.7474,19.7105532885
247,0.2971,1.9414,22.3567931652
248,0.0647,3.2502,27.5135753155
249,0.2394,1.9292,20.6509288549
250,0.1396,1.3633,21.4619454145
251,0.068,3.6662,31.0373899937
252,0.294,0.2934,11.4581903219
253,0.223,1.8181,20.4346271753
254,0.057,3.3501,28.3545202017
255,0.2812,1.4181,18.6606935859
256,0.1383,1.5896,17.6846339107
257,0.103,1.0845,15.1800350547
258,0.2645,1.6502,19.4316333532
259,0.1057,3.2978,29.957739234
260,0.0413,2.6021,26.2273107767
261,0.0826,2.0494,21.2532598972
262,0.2119,1.4733,17.8560932279
263,0.1016,2.9164,28.3347139359
264,0.2641,2.2569,20.2362369299
265,0.1147,3.4166,29.5137876272
266,0.3349,2.0738,21.8596459627
267,0.2039,1.6095,21.7972763777
268,0.1086,3.3472,29.1577268839
269,0.1783,2.044,22.3143074512
270,0.0402,2.9343,27.2981479168
271,0.0107,1.8683,21.8884900808
272,0.2316,1.882,22.0304096937
273,0.1483,1.861,19.1623191237
274,0.3874,1.9715,21.8646247387
275,0.2254,1.4426,18.4065548778
276,0.202,1.1492,16.1595027447
277,0.0215,2.1204,23.1947637796
278,0.2115,1.0487,15.0014417768
279,0.2041,3.0532,27.6799234152
280,0.2113,2.2756,21.1940257549
281,0.2506,3.0935,26.650228858
282,0.0713,3.3074,28.6475120783
283,0.2248,2.3551,24.4793766737
284,0.0622,3.5551,30.6890363693
285,0.2293,1.5436,19.0501881838
286,0.36,0.5288,10.6230067611
287,0.1935,2.559,25.9034736156
288,0.3777,1.4436,13.6095215678
289,0.1594,1.319,16.3016628623
290,0.2186,2.9631,26.5096406937
291,0.3288,0.8297,13.4016988873
292,0.1277,1.278,16.5878418684
293,0.3746,0.7126,9.8467336297
294,0.0443,4.6795,34.7449269295
295,0.1973,2.426,24.9611608982
296,0.2932,0.0001,6.48981076479
297,0.1349,1.3917,18.5118743181
298,0.3269,1.3776,14.5772241354
299,0.289,1.4616,21.9910806417
300,0.0398,0.9203,13.4525848031
301,0.3942,1.7944,20.9007154703
302,0.1003,3.4323,29.9932675362
303,0.021,1.4941,18.6271858215
304,0.2783,0.6045,9.09152919054
305,0.072,3.2455,28.2397110462
306,0.1115,1.0036,14.1068224311
307,0.316,0.6817,10.5340174437
308,0.5069,1.9411,30.9132478237
309,0.2042,1.3375,17.6237459183
310,0.2006,2.5656,24.2837078571
311,0.0426,0.8872,12.7371216416
312,0.0549,1.6532,19.9603122473
313,0.2264,2.711,27.5916241407
314,0.1045,3.4993,29.8680371046
315,0.1279,2.2913,22.9779510498
316,0.3291,1.56,13.4397980571
317,0.0486,3.2901,28.3513035774
318,0.071,0.9724,13.510520339
319,0.1373,1.3418,15.0860266685
320,0.2506,1.1888,15.4133005738
321,0.2395,1.8922,21.9217580557
322,0.1596,2.3399,24.4658691883
323,0.1448,3.0674,27.512673974
324,0.0868,3.0468,27.774798274
325,0.1337,2.2578,24.0066988468
326,0.1078,3.7828,32.3886380196
327,0.0883,2.594,19.777926743
328,0.1214,1.714,20.8673242331
329,0.2021,1.8546,19.045833528
330,0.1505,1.5436,19.1616416574
331,0.0602,2.5705,26.4338074923
332,0.1129,1.1655,15.4294752479
333,0.2406,1.378,21.8244017363
334,0.2408,0.8991,13.9743416905
335,0.1952,0.6863,13.1729068756
336,0.2026,2.6535,25.0825827122
337,0.4023,1.2391,15.5846015215
338,0.2949,1.0686,17.7197675109
339,0.2449,1.8368,20.2654566765
340,0.3573,1.5972,20.3255549669
341,0.1317,1.2352,16.8369934559
342,0.061,3.5058,29.9158028364
343,0.0229,3.5488,29.5567946434
344,0.1985,1.1836,16.9679179788
345,0.2313,2.223,23.5557305813
346,0.1464,2.0916,22.6783938408
347,0.195,1.507,21.0914593935
348,0.1845,1.8698,22.0929900408
349,0.2201,1.5309,18.362642169
350,0.1676,1.5656,19.3006441593
351,0.1072,3.2643,28.9866001606
352,0.1805,1.1882,17.2283133864
353,0.3264,1.4741,21.960699439
354,0.1093,3.3219,29.4068799019
355,0.3507,2.1794,24.7014839649
356,0.0471,1.3925,17.3857905269
357,0.1946,3.0669,27.8930822611
358,0.4021,1.2398,14.7948271632
359,0.1066,3.4511,29.9728873968
360,0.2698,0.8871,13.0617534518
361,0.1727,0.8714,14.6823896766
362,0.3697,1.1659,11.5631713271
363,0.127,2.7888,24.9353721142
364,0.0509,2.4474,22.7808436155
365,0.1457,0.8837,12.0239063501
366,0.1778,2.808,26.6854511499
367,0.1828,1.4292,17.6117534637
368,0.1115,1.4034,16.5820793509
369,0.3236,0.9869,16.0293982029
370,0.0714,3.3925,30.4727830887
371,0.2289,2.2311,23.3700064421
372,0.1954,1.1412,15.3281781673
373,0.051,2.0815,21.1860502958
374,0.0468,2.5749,25.3668687344
375,0.1919,2.6605,26.4285343885
376,0.2323,1.7832,20.5708653927
377,0.1094,3.104,27.9265292883
378,0.3624,1.9685,24.5967787504
379,0.0734,1.4469,16.2171632051
380,0.0895,4.3583,33.2330961227
381,0.0393,2.8477,26.334158659
382,0.2733,1.7267,21.489564538
383,0.2286,3.768,30.187276721
384,0.2187,1.8251,19.7893506289
385,0.1404,1.1931,15.6280283928
386,0.1203,1.2087,15.444976449
387,0.2266,1.3208,17.658370018
388,0.1139,3.1183,28.0814608335
389,0.144,2.8336,26.202426672
390,0.4314,1.1355,19.0641022921
391,0.0459,4.3868,34.3440012932
392,0.3264,0.7284,13.169783771
393,0.0467,4.4229,33.7774637938
394,0.234,2.1107,22.1439332962
395,0.2804,0.9055,13.9842143655
396,0.3564,1.2875,21.9344947338
397,0.1985,2.4751,25.045157671
398,0.2453,2.7447,26.3488634825
399,0.4294,0.8564,16.4624503255
400,0.3493,2.4419,23.7500846386
401,0.186,1.3205,18.3760193586
402,0.0871,4.5287,34.5703378916
403,0.0936,3.4215,29.1847839355
404,0.3503,2.7602,23.9340506792
405,0.2741,1.9105,22.6029781103
406,0.2403,1.1624,16.8074395657
407,0.0319,4.5533,33.9425815344
408,0.1797,2.9739,26.681979537
409,0.1837,1.254,17.8727939725
410,0.2602,1.3279,15.8782755136
411,0.2482,1.3189,17.2567259669
412,0.0323,2.2885,23.1197731495
413,0.2534,1.5821,18.4265831113
414,0.275,1.6731,19.5786235332
415,0.1422,2.4021,22.82150352
416,0.2475,1.4369,18.3625696898
417,0.0825,2.1433,21.7840811014
418,0.091,1.8706,20.1605492234
419,0.2199,0.8826,10.2416985929
420,0.1936,1.0907,16.482121706
421,0.2026,1.6601,19.8729111552
422,0.2511,3.3218,28.6568171978
423,0.118,2.2205,22.6138854027
424,0.5239,0.5201,14.0918311477
425,0.1662,1.9916,21.2139953375
426,0.1287,1.3821,16.7027146816
427,0.3569,0.6581,15.9069342017
428,0.1912,1.4875,18.2235965729
429,0.0617,0.9567,14.0388343334
430,0.0607,3.713,31.1682802439
431,0.0693,4.2315,32.8247318268
432,0.1835,2.5807,26.4490758181
433,0.3884,1.5225,13.4455986619
434,0.104,1.1345,15.4302881956
435,0.2166,1.6363,18.0752251148
436,0.3234,1.3118,16.7632958293
437,0.2229,0.7954,11.6348335743
438,0.1042,3.0429,27.5052087307
439,0.2213,1.8225,20.2969138622
440,0.2994,1.0288,18.31494385
441,0.2086,2.8409,26.2029733658
442,0.1134,1.3039,15.3873064518
443,0.1347,1.1451,15.6268133521
444,0.1396,2.74,27.0631866455
445,0.0991,3.5939,30.9808562994
446,0.2471,2.0071,22.6795448065
447,0.0789,1.4898,17.3059583306
448,0.2026,2.3173,23.4449568987
449,0.2212,3.8912,30.9485900402
450,0.1495,1.6717,18.6367619038
451,0.1922,2.0765,21.8016402721
452,0.307,1.7724,18.3989284635
453,0.1833,1.1948,15.2073988914
454,0.2225,2.9763,26.8918297291
455,0.1078,3.7819,31.9730710983
456,0.2785,1.2874,16.5108725429
457,0.2,2.8023,27.6056250334
458,0.0647,3.2712,29.147089839
459,0.4102,0.2269,13.3300344944
460,0.274,1.0992,15.2970241308
461,0.1073,2.3744,24.5035175085
462,0.1542,1.4101,18.7313572168
463,0.1379,2.2921,22.9464479685
464,0.2698,1.6084,20.8808376789
465,0.3165,0.0057,3.5448589325
466,0.2738,1.542,15.5552152991
467,0.0114,0.9326,12.890489161
468,0.1684,0.7642,12.0897223353
469,0.3525,0.8236,12.7437301278
470,0.1058,3.0975,27.627751708
471,0.0936,1.3454,17.0475316048
472,0.2641,2.2842,23.2686315775
473,0.1977,2.5184,26.0509536266
474,0.3684,1.8531,18.890000999
475,0.1999,2.8972,25.8877580166
476,0.1933,1.3787,16.7519412637
477,0.5264,0.9599,18.0012221336
478,0.2173,2.9427,26.9057568312
479,0.2123,1.3646,16.3028042316
480,0.1007,0.9788,13.7829078436
481,0.1622,2.5995,25.4474631548
482,0.2623,1.4629,18.3029649258
483,0.1412,1.6933,18.524563849
484,0.097,2.8337,26.6767247915
485,0.2183,2.1158,22.1624407768
486,0.1846,1.7484,22.4203053713
487,0.1727,1.6209,19.0802851319
488,0.0678,0.9236,13.3970711231
489,0.2651,2.0286,18.9891424179
490,0.0608,2.8162,26.6539218426
491,0.2627,2.2471,25.4429652691
492,0.0762,3.2171,28.3309972286
493,0.2301,1.74,19.5083161592
494,0.0604,3.6911,31.0624406338
495,0.1981,1.3259,16.0006894469
496,0.1626,2.5352,25.1113502979
497,0.1355,0.8687,11.9532917738
498,0.1496,2.3682,25.3220359087
499,0.3863,1.6204,17.1906201243
500,0.1594,2.2109,21.7695131302
501,0.1082,3.2642,28.9030172825
502,0.3392,0.2717,7.76868000627
503,0.0688,3.6274,30.8099040985
504,0.0375,4.4769,33.9019012451
505,0.0209,1.7267,20.4088304043
506,0.2088,0.6522,12.5090647936
507,0.1714,2.6033,25.083776474
508,0.0616,3.8839,32.4629073143
509,0.1124,3.0661,28.2997330427
510,0.1048,3.5951,30.6627789736
511,0.1171,2.1162,20.5925531387
512,0.071,3.418,29.9177200794
513,0.3591,1.8123,19.1202874184
514,0.3119,0.8434,15.6062343121
515,0.15,0.8462,12.9614762068
516,0.2433,2.7715,26.9254057407
517,0.3512,1.0097,12.1158746481
518,0.3668,1.7883,24.8415719271
519,0.2872,1.4478,18.5529819131
520,0.1134,2.7543,27.3106313944
521,0.1258,1.9108,20.0136068463
522,0.2436,1.7464,20.200594604
523,0.4829,0.7197,23.4668068886
524,0.1767,1.6992,18.0299585462
525,0.242,1.7266,20.1609624624
526,0.1592,1.4215,17.1631984115
527,0.3344,1.1263,11.5739087462
528,0.0633,3.7185,31.4394342899
529,0.082,2.9058,28.217861414
530,0.015,5.2457,36.285548687
531,0.0875,2.9651,26.9919365644
532,0.1741,2.1593,22.1947762966
533,0.1735,1.4693,17.2794829607
534,0.3739,1.734,19.786505878
535,0.2091,2.4276,23.9336448908
536,0.3231,2.3442,23.7075886726
537,0.1957,1.801,18.6999844313
538,0.0371,3.5374,29.1869953871
539,0.4572,1.6208,17.8183963895
540,0.0884,3.1271,27.738068819
541,0.3793,1.633,17.673386693
542,0.1711,1.6016,18.6506566405
543,0.1176,3.1657,27.0595046282
544,0.1896,2.6046,25.5062692165
545,0.3475,0.5848,11.9242973328
546,0.3921,0.6571,13.9823378325
547,0.1058,3.3875,29.8926205635
548,0.2998,1.0097,13.6277769804
549,0.0554,3.9333,31.6554486752
550,0.1813,2.2106,22.8968720436
551,0.3504,0.571,11.7126790285
552,0.2351,1.4163,14.8372718692
553,0.1913,1.0463,15.747835815
554,0.3254,0.968,10.9817165136
555,0.2598,1.1821,17.1236863732
556,0.3026,0.9993,19.2023282647
557,0.2358,0.9901,11.7755712271
558,0.0814,0.9774,12.9044756293
559,0.221,2.4882,24.4846528769
560,0.3371,2.6708,23.483507514
561,0.0686,3.4592,29.9158775806
562,0.4439,2.0151,22.2352528572
563,0.132,2.5282,24.7578339577
564,0.1052,1.9601,19.995850265
565,0.2069,2.5689,24.7371747494
566,0.2304,2.434,23.5420153141
567,0.1722,2.9478,27.0502022505
568,0.1408,1.8406,17.1813582778
569,0.1314,1.1484,14.6574568152
570,0.0477,1.2206,14.509367764
571,0.3496,0.1835,13.439267695
572,0.1753,1.198,17.1706578135
573,0.1699,3.1744,29.2965087891
574,0.1684,3.2689,28.7629936934
575,0.1105,1.9401,23.3548331261
576,0.1077,1.0129,13.6610097885
577,0.3064,0.7927,13.1670424938
578,0.0211,2.2309,23.1621073484
579,0.0369,2.5969,25.8270037174
580,0.1325,1.701,19.6703537703
581,0.1148,3.3117,29.8983837366
582,0.5369,0.2961,19.0259070992
583,0.2071,2.157,21.920394659
584,0.187,1.2023,17.0091864467
585,0.0441,2.6983,26.0590445995
586,0.0401,0.9142,12.754131794
587,0.2096,1.8456,21.567437768
588,0.3868,1.3441,17.5947589874
589,0.3629,1.2512,16.4306581616
590,0.1034,3.6074,30.0232381821
591,0.3229,0.7307,11.2264358997
592,0.1133,1.7518,19.0405114293
593,0.1859,1.376,19.2788028121
594,0.3596,1.6946,21.8984153271
595,0.2279,1.0994,13.7844613194
596,0.0782,3.1538,28.6309125423
597,0.2972,1.6776,21.4811543226
598,0.2544,0.8212,13.5893855095
599,0.1843,2.2461,23.0148941278
600,0.1942,1.1464,19.1864501238
601,0.0637,0.9547,14.0052786469
602,0.1139,1.0527,13.9205082655
603,0.1078,3.6851,28.5226769447
604,0.1691,1.6896,18.7608413696
605,0.0686,3.4586,30.2095270157
606,0.2839,1.5121,16.8183419108
607,0.108,3.2643,28.6216473579
608,0.3639,1.9622,17.0721180439
609,0.1576,1.3185,17.8078117371
610,0.2254,2.279,22.6450564861
611,0.25,2.8953,25.6154670715
612,0.3059,1.5085,18.1765683889
613,0.2345,1.4383,19.1037693024
614,0.1187,2.1714,21.217274189
615,0.1175,1.1308,15.8087118268
616,0.314,2.4319,23.5817654133
617,0.2615,1.3238,17.9435005784
618,0.0684,3.4819,29.9857250452
619,0.1533,3.5084,31.2898737192
620,0.3182,1.8563,14.9038527012
621,0.154,1.73,19.6065716743
622,0.2689,2.388,25.0326844454
623,0.1442,1.4197,16.6769100428
624,0.1007,2.3688,24.456148386
625,0.1058,3.1047,27.7573406696
626,0.3364,1.5504,19.1939491034
627,0.1866,1.3028,17.6516498327
628,0.0199,3.8447,30.8731951714
629,0.1203,3.9937,32.2209670544
630,0.343,1.4026,13.6724101305
631,0.165,3.9417,31.2865040302
632,0.1912,1.7771,18.6233290434
633,0.0961,1.8084,19.9162272811
634,0.2936,0.864,9.57628697157
635,0.1591,3.1106,27.9207146168
636,0.0846,4.2465,33.5591628551
637,0.074,1.3244,15.4825496674
638,0.2323,1.2993,18.0871989131
639,0.4343,1.1538,19.889172256
640,0.08,1.1609,15.8947781324
641,0.1078,1.1069,14.5898674726
642,0.1472,1.5702,17.7349386215
643,0.1087,1.011,13.7667909265
644,0.1711,1.4918,16.5021582246
645,0.2163,1.6612,19.5638304949
646,0.386,0.2331,10.6213980317
647,0.2962,1.6725,20.1594396234
648,0.0847,3.5261,30.4004280567
649,0.1985,2.1405,21.2541564703
650,0.0498,4.1679,32.6444497108
651,0.0884,4.2708,33.4169137478
652,0.2835,1.7981,20.5135486126
653,0.0437,2.0802,22.1488081217
654,0.2361,2.013,22.36064291
655,0.2089,0.9927,13.5132569075
656,0.1956,2.5015,24.568998456
657,0.2231,1.693,20.0816375613
658,0.2251,2.633,25.5479365587
659,0.1352,1.9107,20.8821763992
660,0.1398,1.2082,15.329020977
661,0.2825,2.006,17.5914631486
662,0.0809,2.7611,26.2500300407
663,0.0293,2.2744,24.2471342087
664,0.2721,2.2113,22.5150078535
665,0.116,3.0961,29.0251567364
666,0.0272,1.3714,16.9344999194
667,0.2226,2.5022,24.3568104506
668,0.2548,2.9121,28.2659159899
669,0.088,3.1325,28.1952040195
670,0.1074,3.0686,28.0505666733
671,0.1349,2.1113,26.3474751711
672,0.0477,1.2205,14.092296958
673,0.1921,3.0261,28.2196071148
674,0.1936,0.904,13.2559452057
675,0.3017,0.9876,16.4645941854
676,0.0346,3.1697,28.1766949892
677,0.2966,2.9351,25.1306039095
678,0.0657,3.707,31.0841995478
679,0.0915,4.3482,33.3981662989
680,0.2487,2.9433,26.0285260677
681,0.1719,2.4794,24.186188221
682,0.1336,2.2203,19.5352545381
683,0.311,0.7527,12.1277931929
684,0.3874,1.226,14.208194077
685,0.0221,2.6663,25.7804055214
686,0.2696,0.8886,14.8472197652
687,0.1966,1.4785,18.9705724716
688,0.1356,1.9072,20.1528554559
689,0.3056,0.8366,12.614577651
690,0.1016,3.3621,29.9728015661
691,0.07,3.6328,30.7755010128
692,0.2213,2.6114,25.8781096935
693,0.1974,2.6277,21.3354007006
694,0.015,5.2457,36.2691303492
695,0.0674,0.9641,13.0256925821
696,0.1889,1.6792,15.1331990957
697,0.132,1.6904,17.5867141485
698,0.2092,1.0881,16.1224918365
699,0.0968,3.5516,30.3139683008
700,0.0606,1.0647,13.5474222302
701,0.2642,0.5816,7.5769546628
702,0.093,4.086,32.8597887754
703,0.2514,0.9171,12.9623132944
704,0.2662,0.4244,10.119047761
705,0.1761,2.8878,27.4449321032
706,0.0871,0.9692,13.397233665
707,0.1683,2.5356,24.615175724
708,0.1257,1.2028,16.7913424969
709,0.3287,0.2022,13.0747759342
710,0.0885,1.3463,15.3544675708
711,0.0816,1.1048,13.6669598222
712,0.2404,2.936,27.4888632298
713,0.3176,1.4332,18.7015958428
714,0.3168,0.4905,7.17965531349
715,0.017,1.265,15.9275464416
716,0.1919,0.7821,12.6742631197
717,0.0507,4.5326,34.3234351873
718,0.1966,1.7178,19.0623626709
719,0.3639,0.9587,15.9146527052
720,0.2164,2.5386,25.5703270435
721,0.2816,1.903,20.9530303478
722,0.4734,1.1483,18.6463637352
723,0.2375,2.16,21.3382492065
724,0.244,2.2564,23.3966145515
725,0.3326,1.3726,18.7042155862
726,0.0744,2.5991,24.5782505274
727,0.0981,3.6205,30.3010691404
728,0.1466,1.5327,18.1781063676
729,0.2078,2.5688,25.6157017946
730,0.1212,3.0249,24.619787097
731,0.4065,1.3395,17.4509333968
732,0.172,2.333,25.2781192064
733,0.2141,1.7737,17.2771366835
734,0.4536,1.6914,19.5234899521
735,0.1922,1.4373,17.3578551412
736,0.0619,1.2523,16.4205276966
737,0.1168,1.9526,19.7442570329
738,0.3806,1.3279,19.5961313844
739,0.4046,1.4538,21.1666702032
740,0.0277,2.3759,24.5042610168
741,0.3908,1.1917,17.1451795697
742,0.0014,2.2826,24.0491319895
743,0.3092,0.936,10.9751687646
744,0.0375,4.478,34.3532789946
745,0.263,1.2802,14.8598590493
746,0.1919,2.5224,25.8600883484
