id,formation_energy_ev_natom,bandgap_energy_ev,predict1
139,0.1206,2.3364,23.4728246927
140,0.4163,2.5592,23.0320869684
141,0.218,2.7698,25.1885503531
142,0.1496,1.3464,15.7745247483
143,0.3581,1.2158,16.9346430898
144,0.2891,1.2056,14.890841186
145,0.255,1.2841,17.0093932748
146,0.0747,1.0168,13.9738234878
147,0.1068,3.5451,30.3259071112
148,0.1904,2.6278,26.8739901781
149,0.0993,2.9037,26.6511920691
150,0.0977,1.0297,14.1190335751
151,0.3689,1.5878,19.2047428489
152,0.1381,2.5144,25.7458269596
153,0.3341,0.9384,15.485414207
154,0.0995,4.3239,33.3712100983
155,0.2066,3.0472,27.5874347687
156,0.0092,1.4593,17.7468413115
157,0.2358,2.0491,21.9753555059
158,0.2349,1.4018,15.2008838654
159,0.3134,1.0404,15.716989398
160,0.0515,4.2897,33.0253340006
161,0.1379,1.7931,20.3421120644
162,0.115,1.0134,14.3164685965
163,0.1194,2.6134,25.6956025362
164,0.0123,2.3529,23.8414937258
165,0.15,2.001,20.8672784567
166,0.1061,1.246,15.8418672085
167,0.3069,1.1435,18.9220926762
168,0.391,1.6526,21.7254391909
169,0.1382,2.8254,27.1707835197
170,0.0606,3.7804,31.0898222923
171,0.4439,1.6062,23.4087030888
172,0.2213,1.9578,23.4766408205
173,0.4095,0.461,11.2427425385
174,0.3317,1.4338,19.3007933497
175,0.0982,0.9743,13.9628130794
176,0.0428,4.2811,32.8751087189
177,0.2187,3.2662,29.7585989237
178,0.1282,1.262,16.226901412
179,0.3492,1.2786,17.3518550396
180,0.2757,1.8436,21.9452095032
181,0.4952,0.4109,13.9134728909
182,0.1261,1.9456,20.7682305574
183,0.1332,2.5344,24.4962809086
184,0.0254,2.4253,24.9058929682
185,0.3432,1.2053,18.3302641511
186,0.1025,1.0775,14.8838718534
187,0.0744,2.5823,25.2415533066
188,0.2135,2.2313,22.9994704723
189,0.271,1.0964,15.8063989878
190,0.3761,1.2417,16.8698335886
191,0.0352,3.1663,27.4817020893
192,0.1279,1.5455,16.4591645598
193,0.2351,1.0193,19.9425039291
194,0.0856,3.2617,29.4121830463
195,0.4327,0.6236,14.5686754584
196,0.3506,1.5498,19.8971363306
197,0.2227,1.9743,21.5963419676
198,0.2126,2.5513,23.6715334654
199,0.2042,2.6141,24.3797109127
200,0.0598,0.9677,14.0731674433
201,0.1985,2.6453,24.7991424799
202,0.1848,1.0341,14.0985462666
203,0.0416,0.91,12.700730443
204,0.2808,0.7935,12.4422507882
205,0.1848,2.1374,22.2003748417
206,0.1283,1.3027,15.5286180973
207,0.0772,3.382,29.3659576178
208,0.1883,2.0563,20.0499336123
209,0.178,1.4562,16.0432315469
210,0.2289,1.8646,20.5429725647
211,0.3169,1.9064,23.8416364193
212,0.1768,2.0724,21.8797974586
213,0.01,1.3425,15.6601417065
214,0.2933,1.2221,14.5384659171
215,0.2311,3.1668,27.9202787876
216,0.1818,2.3949,25.020198822
217,0.1295,3.6619,31.005158782
218,0.0905,1.9307,21.3278207779
219,0.163,2.8518,27.85680902
220,0.2107,1.8048,19.6410870552
221,0.117,1.202,15.387911737
222,0.3226,1.52,12.6800762415
223,0.2402,1.6976,19.4713882208
224,0.1892,3.7532,31.2724722624
225,0.234,1.4131,18.4885957241
226,0.1367,1.5381,18.9810290933
227,0.1225,4.0806,32.5576885939
228,0.2054,1.8941,21.3504753113
229,0.1062,1.6909,20.1434688568
230,0.1479,1.8403,22.4948756695
231,0.3452,1.4549,14.3392679095
232,0.2558,0.8536,16.9851507545
233,0.1098,3.1215,28.5759433508
234,0.1778,2.9986,27.7049546242
235,0.2922,0.8037,11.3140773177
236,0.2281,2.0619,21.3817238808
237,0.2364,1.9447,22.1726146936
238,0.1849,2.7164,26.1491779089
239,0.2903,3.4438,28.442666173
240,0.2205,2.1159,24.5653278828
241,0.1818,1.1437,13.4210766554
242,0.0758,0.9439,13.4465092421
243,0.1511,2.783,26.4358763695
244,0.0723,3.0501,27.4540644884
245,0.3427,0.7994,16.4727162719
246,0.1571,1.7474,19.9718761444
247,0.2971,1.9414,23.3269951344
248,0.0647,3.2502,27.8983849287
249,0.2394,1.9292,20.7004215717
250,0.1396,1.3633,20.1547634602
251,0.068,3.6662,30.4485316277
252,0.294,0.2934,8.87286537886
253,0.223,1.8181,20.0605337024
254,0.057,3.3501,29.0191979408
255,0.2812,1.4181,16.9768891335
256,0.1383,1.5896,18.0660964847
257,0.103,1.0845,14.3716107607
258,0.2645,1.6502,19.1299788356
259,0.1057,3.2978,29.6697227955
260,0.0413,2.6021,25.75695014
261,0.0826,2.0494,21.0664012432
262,0.2119,1.4733,17.3365136385
263,0.1016,2.9164,27.8731549978
264,0.2641,2.2569,21.7433524132
265,0.1147,3.4166,29.4697101116
266,0.3349,2.0738,23.2804039717
267,0.2039,1.6095,20.7263330221
268,0.1086,3.3472,29.5016332865
269,0.1783,2.044,22.3929702044
270,0.0402,2.9343,27.9774535894
271,0.0107,1.8683,20.3079152107
272,0.2316,1.882,21.7674893141
273,0.1483,1.861,20.5867913961
274,0.3874,1.9715,23.1776921749
275,0.2254,1.4426,18.8382582068
276,0.202,1.1492,17.1388130188
277,0.0215,2.1204,22.8747054338
278,0.2115,1.0487,15.1403236389
279,0.2041,3.0532,27.3854551315
280,0.2113,2.2756,21.5810079575
281,0.2506,3.0935,27.6548599005
282,0.0713,3.3074,29.0252768993
283,0.2248,2.3551,23.9600600004
284,0.0622,3.5551,29.963209033
285,0.2293,1.5436,18.7414870262
286,0.36,0.5288,11.3127843142
287,0.1935,2.559,25.4503953457
288,0.3777,1.4436,15.0302208066
289,0.1594,1.319,14.9273784757
290,0.2186,2.9631,26.9085980654
291,0.3288,0.8297,14.2017563581
292,0.1277,1.278,16.2335964441
293,0.3746,0.7126,13.5492126942
294,0.0443,4.6795,34.3326263428
295,0.1973,2.426,24.8927822113
296,0.2932,0.0001,5.96470293403
297,0.1349,1.3917,17.9851858616
298,0.3269,1.3776,16.4914418459
299,0.289,1.4616,21.9581897259
300,0.0398,0.9203,12.997066021
301,0.3942,1.7944,21.442227006
302,0.1003,3.4323,29.2298138142
303,0.021,1.4941,18.5092612505
304,0.2783,0.6045,7.90960818529
305,0.072,3.2455,28.5323363543
306,0.1115,1.0036,14.7542960048
307,0.316,0.6817,12.2588889599
308,0.5069,1.9411,30.4444363117
309,0.2042,1.3375,17.8787171245
310,0.2006,2.5656,25.5154334307
311,0.0426,0.8872,13.4286052585
312,0.0549,1.6532,17.9679629207
313,0.2264,2.711,27.0940071344
314,0.1045,3.4993,30.1956093311
315,0.1279,2.2913,22.5765914917
316,0.3291,1.56,14.9765400887
317,0.0486,3.2901,28.9582467079
318,0.071,0.9724,14.3757565022
319,0.1373,1.3418,16.5153202415
320,0.2506,1.1888,14.8162176013
321,0.2395,1.8922,20.5348824263
322,0.1596,2.3399,24.7914894819
323,0.1448,3.0674,28.4887709618
324,0.0868,3.0468,27.7368365526
325,0.1337,2.2578,22.9965043068
326,0.1078,3.7828,32.7339690924
327,0.0883,2.594,20.9733599424
328,0.1214,1.714,20.9338338375
329,0.2021,1.8546,20.3278678656
330,0.1505,1.5436,19.020719409
331,0.0602,2.5705,26.0178512335
332,0.1129,1.1655,15.6269268394
333,0.2406,1.378,22.0434262753
334,0.2408,0.8991,13.7993267179
335,0.1952,0.6863,12.1939378977
336,0.2026,2.6535,25.0806567669
337,0.4023,1.2391,18.5040721893
338,0.2949,1.0686,18.1895192862
339,0.2449,1.8368,18.1123027205
340,0.3573,1.5972,21.3249388933
341,0.1317,1.2352,16.3367096782
342,0.061,3.5058,29.6162575483
343,0.0229,3.5488,29.5726412535
344,0.1985,1.1836,16.7351287007
345,0.2313,2.223,23.4275996685
346,0.1464,2.0916,22.37667799
347,0.195,1.507,20.9992823601
348,0.1845,1.8698,21.20081532
349,0.2201,1.5309,18.3070603609
350,0.1676,1.5656,18.2114057541
351,0.1072,3.2643,29.57421875
352,0.1805,1.1882,17.1174756289
353,0.3264,1.4741,21.2616026402
354,0.1093,3.3219,29.0783683062
355,0.3507,2.1794,24.2925844193
356,0.0471,1.3925,14.3500145674
357,0.1946,3.0669,27.5834378004
358,0.4021,1.2398,19.0452071428
359,0.1066,3.4511,31.0571974516
360,0.2698,0.8871,12.9083333015
361,0.1727,0.8714,15.7010582089
362,0.3697,1.1659,13.1507792473
363,0.127,2.7888,25.1314440966
364,0.0509,2.4474,24.3328489065
365,0.1457,0.8837,11.832786262
366,0.1778,2.808,26.723043561
367,0.1828,1.4292,18.0328986049
368,0.1115,1.4034,16.7207829356
369,0.3236,0.9869,14.7883704305
370,0.0714,3.3925,30.2400736809
371,0.2289,2.2311,22.9109746218
372,0.1954,1.1412,14.9847639799
373,0.051,2.0815,22.0635834932
374,0.0468,2.5749,25.1737467051
375,0.1919,2.6605,26.6237435341
376,0.2323,1.7832,20.087808609
377,0.1094,3.104,27.8612306118
378,0.3624,1.9685,25.6791578531
379,0.0734,1.4469,15.6357420087
380,0.0895,4.3583,32.4912440777
381,0.0393,2.8477,26.4534807205
382,0.2733,1.7267,20.6692839861
383,0.2286,3.768,29.7632027864
384,0.2187,1.8251,19.0891661048
385,0.1404,1.1931,15.9759920239
386,0.1203,1.2087,15.6585704684
387,0.2266,1.3208,16.9619960189
388,0.1139,3.1183,28.4847050905
389,0.144,2.8336,26.2714339495
390,0.4314,1.1355,17.6458659172
391,0.0459,4.3868,33.7132154703
392,0.3264,0.7284,13.0802854896
393,0.0467,4.4229,33.3187838793
394,0.234,2.1107,21.4453667402
395,0.2804,0.9055,12.7699066997
396,0.3564,1.2875,22.2710994482
397,0.1985,2.4751,25.0427318811
398,0.2453,2.7447,26.0714353323
399,0.4294,0.8564,12.3498245478
400,0.3493,2.4419,23.6433427334
401,0.186,1.3205,16.7270740867
402,0.0871,4.5287,34.4124112129
403,0.0936,3.4215,29.2898186445
404,0.3503,2.7602,22.8854317665
405,0.2741,1.9105,22.7665317059
406,0.2403,1.1624,17.4654445648
407,0.0319,4.5533,33.8114411831
408,0.1797,2.9739,26.8146959543
409,0.1837,1.254,17.5830842257
410,0.2602,1.3279,15.6083510518
411,0.2482,1.3189,18.4087077379
412,0.0323,2.2885,23.1813602448
413,0.2534,1.5821,18.1763461232
414,0.275,1.6731,20.0462403893
415,0.1422,2.4021,22.7549870014
416,0.2475,1.4369,17.9749856591
417,0.0825,2.1433,21.4781196117
418,0.091,1.8706,20.1260140538
419,0.2199,0.8826,10.9091473222
420,0.1936,1.0907,16.6588767171
421,0.2026,1.6601,20.1216880679
422,0.2511,3.3218,27.9458166361
423,0.118,2.2205,22.7417490482
424,0.5239,0.5201,13.9348955154
425,0.1662,1.9916,22.5952701569
426,0.1287,1.3821,16.4176660776
427,0.3569,0.6581,12.7744227052
428,0.1912,1.4875,17.4846471548
429,0.0617,0.9567,13.1158407927
430,0.0607,3.713,30.7618830204
431,0.0693,4.2315,32.7257243395
432,0.1835,2.5807,26.3706012964
433,0.3884,1.5225,13.3936710954
434,0.104,1.1345,14.5294770598
435,0.2166,1.6363,17.8302586079
436,0.3234,1.3118,17.8960910439
437,0.2229,0.7954,12.7146311998
438,0.1042,3.0429,27.7866009474
439,0.2213,1.8225,20.5500472784
440,0.2994,1.0288,16.1763238907
441,0.2086,2.8409,26.2282204628
442,0.1134,1.3039,16.643533349
443,0.1347,1.1451,15.6988013387
444,0.1396,2.74,26.2846237421
445,0.0991,3.5939,30.7180345058
446,0.2471,2.0071,22.662807107
447,0.0789,1.4898,17.1175918579
448,0.2026,2.3173,23.613284111
449,0.2212,3.8912,29.9936878681
450,0.1495,1.6717,19.7613996267
451,0.1922,2.0765,20.5126565695
452,0.307,1.7724,18.3334419727
453,0.1833,1.1948,15.8984354734
454,0.2225,2.9763,26.6350609064
455,0.1078,3.7819,31.9140479565
456,0.2785,1.2874,17.4825667143
457,0.2,2.8023,24.927377224
458,0.0647,3.2712,29.0295072794
459,0.4102,0.2269,14.86403054
460,0.274,1.0992,14.9612727761
461,0.1073,2.3744,24.179310441
462,0.1542,1.4101,18.496096015
463,0.1379,2.2921,22.1444255114
464,0.2698,1.6084,20.261965394
465,0.3165,0.0057,5.08650296926
466,0.2738,1.542,13.6093125939
467,0.0114,0.9326,13.1402673125
468,0.1684,0.7642,10.8779150248
469,0.3525,0.8236,12.5534851551
470,0.1058,3.0975,27.9276046753
471,0.0936,1.3454,17.3179675341
472,0.2641,2.2842,23.2283842564
473,0.1977,2.5184,25.816960454
474,0.3684,1.8531,19.3187574148
475,0.1999,2.8972,26.7430795431
476,0.1933,1.3787,17.2823237777
477,0.5264,0.9599,15.7214325666
478,0.2173,2.9427,25.9337881804
479,0.2123,1.3646,18.2277911901
480,0.1007,0.9788,13.7978585958
481,0.1622,2.5995,24.8865288496
482,0.2623,1.4629,17.4182214141
483,0.1412,1.6933,20.3185281754
484,0.097,2.8337,26.3844691515
485,0.2183,2.1158,21.4618749619
486,0.1846,1.7484,21.1861023903
487,0.1727,1.6209,18.7614054084
488,0.0678,0.9236,14.1803464293
489,0.2651,2.0286,20.5809859037
490,0.0608,2.8162,27.3343821764
491,0.2627,2.2471,23.3039983511
492,0.0762,3.2171,28.9148792028
493,0.2301,1.74,20.3566207886
494,0.0604,3.6911,31.1617863178
495,0.1981,1.3259,16.0710780621
496,0.1626,2.5352,25.3100733757
497,0.1355,0.8687,10.3068319559
498,0.1496,2.3682,24.599118948
499,0.3863,1.6204,17.0949146748
500,0.1594,2.2109,22.4824824333
501,0.1082,3.2642,29.5975878239
502,0.3392,0.2717,9.70996755362
503,0.0688,3.6274,30.823970437
504,0.0375,4.4769,33.9061806202
505,0.0209,1.7267,18.5313056111
506,0.2088,0.6522,12.4022282362
507,0.1714,2.6033,25.3797662258
508,0.0616,3.8839,31.9800033569
509,0.1124,3.0661,28.0986031294
510,0.1048,3.5951,30.2232673168
511,0.1171,2.1162,22.2952450514
512,0.071,3.418,29.543525815
513,0.3591,1.8123,19.160948813
514,0.3119,0.8434,15.9149199724
515,0.15,0.8462,10.5941423774
516,0.2433,2.7715,26.6392724514
517,0.3512,1.0097,17.6112536192
518,0.3668,1.7883,21.9254901409
519,0.2872,1.4478,18.5089616776
520,0.1134,2.7543,27.2927867174
521,0.1258,1.9108,20.7678300142
522,0.2436,1.7464,19.7506764531
523,0.4829,0.7197,18.4202172756
524,0.1767,1.6992,19.0079016089
525,0.242,1.7266,20.1797015071
526,0.1592,1.4215,19.6373289227
527,0.3344,1.1263,12.4677392244
528,0.0633,3.7185,31.0953121185
529,0.082,2.9058,27.1340894699
530,0.015,5.2457,36.224946022
531,0.0875,2.9651,26.593352437
532,0.1741,2.1593,23.1508250237
533,0.1735,1.4693,17.4351937771
534,0.3739,1.734,17.8316531777
535,0.2091,2.4276,24.2212268114
536,0.3231,2.3442,24.2407180071
537,0.1957,1.801,20.3823719025
538,0.0371,3.5374,30.192850709
539,0.4572,1.6208,20.482306838
540,0.0884,3.1271,28.0853898525
541,0.3793,1.633,17.9969937801
542,0.1711,1.6016,19.5630373955
543,0.1176,3.1657,28.0843435526
544,0.1896,2.6046,25.3903105259
545,0.3475,0.5848,10.204210937
546,0.3921,0.6571,17.2365101576
547,0.1058,3.3875,29.6380833387
548,0.2998,1.0097,13.4694156647
549,0.0554,3.9333,32.0668816566
550,0.1813,2.2106,23.6416599751
551,0.3504,0.571,12.6830996871
552,0.2351,1.4163,18.2229118943
553,0.1913,1.0463,16.5087240934
554,0.3254,0.968,10.9236421585
555,0.2598,1.1821,15.96143049
556,0.3026,0.9993,18.4192125797
557,0.2358,0.9901,11.1489940882
558,0.0814,0.9774,14.0993141532
559,0.221,2.4882,23.2429579496
560,0.3371,2.6708,23.3225854635
561,0.0686,3.4592,30.1472243071
562,0.4439,2.0151,25.1748100519
563,0.132,2.5282,24.350025773
564,0.1052,1.9601,20.1114218831
565,0.2069,2.5689,24.0797543526
566,0.2304,2.434,24.0946019888
567,0.1722,2.9478,26.0569821596
568,0.1408,1.8406,15.1245600581
569,0.1314,1.1484,14.7507840991
570,0.0477,1.2206,14.4015595317
571,0.3496,0.1835,11.6170338988
572,0.1753,1.198,16.8483761549
573,0.1699,3.1744,28.9355591536
574,0.1684,3.2689,29.1822668314
575,0.1105,1.9401,22.0962063074
576,0.1077,1.0129,13.5891093016
577,0.3064,0.7927,14.7851049304
578,0.0211,2.2309,22.3785438538
579,0.0369,2.5969,24.5573706627
580,0.1325,1.701,19.2527252436
581,0.1148,3.3117,29.6988552809
582,0.5369,0.2961,15.7129174471
583,0.2071,2.157,22.8581527472
584,0.187,1.2023,16.9565160275
585,0.0441,2.6983,25.5703594685
586,0.0401,0.9142,13.1218092442
587,0.2096,1.8456,20.9446151257
588,0.3868,1.3441,17.9705533981
589,0.3629,1.2512,17.1350492835
590,0.1034,3.6074,29.0965251923
591,0.3229,0.7307,13.236089766
592,0.1133,1.7518,18.2109071016
593,0.1859,1.376,18.6887885332
594,0.3596,1.6946,21.5223472118
595,0.2279,1.0994,13.9006268978
596,0.0782,3.1538,28.6045844555
597,0.2972,1.6776,21.2571144104
598,0.2544,0.8212,15.3829396963
599,0.1843,2.2461,22.9546159506
600,0.1942,1.1464,18.2157481909
601,0.0637,0.9547,12.7289907932
602,0.1139,1.0527,14.1899148822
603,0.1078,3.6851,29.3132582903
604,0.1691,1.6896,18.7210754156
605,0.0686,3.4586,29.7978773117
606,0.2839,1.5121,17.3880940676
607,0.108,3.2643,29.5486798286
608,0.3639,1.9622,16.5406560898
609,0.1576,1.3185,16.5342770815
610,0.2254,2.279,23.3092434406
611,0.25,2.8953,26.7363749743
612,0.3059,1.5085,16.6118355989
613,0.2345,1.4383,18.4480995536
614,0.1187,2.1714,20.4166300297
615,0.1175,1.1308,15.175974369
616,0.314,2.4319,23.1559575796
617,0.2615,1.3238,17.4498428702
618,0.0684,3.4819,30.1773064137
619,0.1533,3.5084,30.5140216351
620,0.3182,1.8563,15.0164564848
621,0.154,1.73,20.4420757294
622,0.2689,2.388,25.246333003
623,0.1442,1.4197,16.9659482837
624,0.1007,2.3688,23.6275439262
625,0.1058,3.1047,28.2176446915
626,0.3364,1.5504,17.5924633741
627,0.1866,1.3028,16.2776731849
628,0.0199,3.8447,30.837654829
629,0.1203,3.9937,32.1572663784
630,0.343,1.4026,13.5706532598
631,0.165,3.9417,32.1195163727
632,0.1912,1.7771,21.4740331173
633,0.0961,1.8084,20.3895825148
634,0.2936,0.864,12.9915718436
635,0.1591,3.1106,28.5668610334
636,0.0846,4.2465,33.2300359011
637,0.074,1.3244,14.4243380427
638,0.2323,1.2993,19.9081365466
639,0.4343,1.1538,20.0661273003
640,0.08,1.1609,13.764867723
641,0.1078,1.1069,14.7666211128
642,0.1472,1.5702,16.5307732821
643,0.1087,1.011,13.2791360021
644,0.1711,1.4918,16.227722168
645,0.2163,1.6612,20.4007581472
646,0.386,0.2331,9.45923319459
647,0.2962,1.6725,19.5444645882
648,0.0847,3.5261,30.0589505434
649,0.1985,2.1405,22.575627327
650,0.0498,4.1679,32.7114350796
651,0.0884,4.2708,33.0700281858
652,0.2835,1.7981,20.8380783796
653,0.0437,2.0802,22.8262379169
654,0.2361,2.013,21.3787113428
655,0.2089,0.9927,12.9609814286
656,0.1956,2.5015,24.2667901516
657,0.2231,1.693,20.3364526033
658,0.2251,2.633,26.7434630394
659,0.1352,1.9107,19.7454368472
660,0.1398,1.2082,15.7227839828
661,0.2825,2.006,19.459639132
662,0.0809,2.7611,25.4860934019
663,0.0293,2.2744,22.927244544
664,0.2721,2.2113,21.8679039478
665,0.116,3.0961,28.0809681416
666,0.0272,1.3714,14.3471972942
667,0.2226,2.5022,23.2822215557
668,0.2548,2.9121,28.1618075371
669,0.088,3.1325,28.2068225145
670,0.1074,3.0686,28.2516572475
671,0.1349,2.1113,25.4651286602
672,0.0477,1.2205,13.5056322217
673,0.1921,3.0261,28.0198922157
674,0.1936,0.904,13.3037626743
675,0.3017,0.9876,16.8843200207
676,0.0346,3.1697,27.7259930372
677,0.2966,2.9351,22.4803022146
678,0.0657,3.707,31.002402544
679,0.0915,4.3482,33.2956886292
680,0.2487,2.9433,26.711327672
681,0.1719,2.4794,25.3014615774
682,0.1336,2.2203,19.7515420318
683,0.311,0.7527,13.4977682829
684,0.3874,1.226,16.2299601436
685,0.0221,2.6663,26.0551631451
686,0.2696,0.8886,13.5392680168
687,0.1966,1.4785,19.2183842659
688,0.1356,1.9072,19.7893015742
689,0.3056,0.8366,12.1664847732
690,0.1016,3.3621,30.0076354742
691,0.07,3.6328,30.6029909849
692,0.2213,2.6114,25.2314614058
693,0.1974,2.6277,22.9663332701
694,0.015,5.2457,36.3607825041
695,0.0674,0.9641,13.9033663869
696,0.1889,1.6792,17.639162302
697,0.132,1.6904,17.982391119
698,0.2092,1.0881,14.951469481
699,0.0968,3.5516,30.3965512514
700,0.0606,1.0647,14.4377684593
701,0.2642,0.5816,10.4465115666
702,0.093,4.086,32.5950601101
703,0.2514,0.9171,13.7383098006
704,0.2662,0.4244,9.52981290221
705,0.1761,2.8878,26.718983531
706,0.0871,0.9692,11.6825067997
707,0.1683,2.5356,25.0199542046
708,0.1257,1.2028,15.8251511455
709,0.3287,0.2022,11.114338696
710,0.0885,1.3463,15.8505070806
711,0.0816,1.1048,14.0838547945
712,0.2404,2.936,26.8817747831
713,0.3176,1.4332,18.4654378891
714,0.3168,0.4905,6.48031434417
715,0.017,1.265,15.9261033535
716,0.1919,0.7821,11.0075948238
717,0.0507,4.5326,34.035789609
718,0.1966,1.7178,19.6253929734
719,0.3639,0.9587,16.7978227139
720,0.2164,2.5386,25.3449164629
721,0.2816,1.903,20.3370410204
722,0.4734,1.1483,18.7035705447
723,0.2375,2.16,22.9635516405
724,0.244,2.2564,22.562176466
725,0.3326,1.3726,18.0398095846
726,0.0744,2.5991,25.4285244942
727,0.0981,3.6205,29.7885570526
728,0.1466,1.5327,19.2138961554
729,0.2078,2.5688,25.151794672
730,0.1212,3.0249,26.258908391
731,0.4065,1.3395,18.1999033093
732,0.172,2.333,24.9121338129
733,0.2141,1.7737,20.7088726759
734,0.4536,1.6914,20.8678746223
735,0.1922,1.4373,17.1696574688
736,0.0619,1.2523,13.9629737735
737,0.1168,1.9526,21.3230316639
738,0.3806,1.3279,20.4728676081
739,0.4046,1.4538,22.0283892155
740,0.0277,2.3759,24.1509083509
741,0.3908,1.1917,20.1025671363
742,0.0014,2.2826,24.2803672552
743,0.3092,0.936,10.7361930609
744,0.0375,4.478,33.1149775982
745,0.263,1.2802,15.6163657904
